"stand_component","plot_ID","stand","SP_code","compartiment","B_t_ha_diff","C_t_ha_diff","N_t_ha_diff","n_ha_diff","n_SP_diff"
"RG","140057","all","gfi","ndl",0.0163358521979596,0.00816792609897979,0,NA,NA
"RG","140057","all","gfi","total",0.0970375319841904,0.0485187659920952,0.000345600320056686,NA,NA
"RG","140057","all","sei","ag",0.000467260950865835,0.000233630475432918,2.90122324392597e-06,NA,NA
"RG","140057","all","sei","bg",0,0,0,NA,NA
"RG","140057","all","sei","total",0.000467260950865835,0.000233630475432918,2.90122324392597e-06,NA,NA
"RG","140057","all","vbe","ag",-0.0235002224391083,-0.011750111219554,-0.000108124486871952,NA,NA
"RG","140057","all","vbe","bg",-5.2206347546807e-09,-2.6103173773403e-09,-1.58185233066826e-11,NA,NA
"RG","140057","all","vbe","fwb",-0.0144103541584524,-0.0072051770792262,-6.630203948304e-05,NA,NA
"RG","140057","all","vbe","ndl",-7.94835561035819e-09,-3.9741778051791e-09,0,NA,NA
"RG","140057","all","vbe","total",-0.0235002276597431,-0.0117501138298714,-0.000108124502690476,NA,NA
"RG","140058","B","all","ag",0.00188033698317408,0.000940168491587043,8.69602786327326e-06,NA,NA
"RG","140058","B","all","bg",0,0,0,NA,NA
"RG","140058","B","all","total",0.00188033698317408,0.000940168491587043,8.69602786327326e-06,NA,NA
"RG","140058","B","stk","ag",3.06300849514419e-05,1.5315042475721e-05,1.85526424550883e-07,NA,NA
"RG","140058","B","stk","bg",0,0,0,NA,NA
"RG","140058","B","stk","total",3.06300849514419e-05,1.5315042475721e-05,1.85526424550883e-07,NA,NA
"RG","140058","B","vbe","ag",0.00184970689822264,0.000924853449111322,8.51050143872238e-06,NA,NA
"RG","140058","B","vbe","bg",0,0,0,NA,NA
"RG","140058","B","vbe","total",0.00184970689822264,0.000924853449111322,8.51050143872238e-06,NA,NA
"RG","140058","all","all","ag",-0.704779285348219,-0.35238964267411,-0.00257179848202067,-127.338498551528,2
"RG","140058","all","all","bg",-0.221043966307713,-0.110521983153857,-0.000915122020513932,-127.338498551528,2
"RG","140058","all","all","fwb",-0.584411985808937,-0.292205992904469,-0.00253810125436821,-127.338498551528,2
"RG","140058","all","all","ndl",-0.112472423613204,-0.056236211806602,0,-127.338498551528,2
"RG","140058","all","all","total",-0.925823251655932,-0.462911625827966,-0.0034869205025346,-127.338498551528,2
"RG","140058","all","gfi","ag",-0.706894095777706,-0.353447047888854,-0.00258157332221043,NA,NA
"RG","140058","all","gfi","bg",-0.221043966307713,-0.110521983153857,-0.000915122020513932,NA,NA
"RG","140058","all","gfi","fwb",-0.584411985808937,-0.292205992904469,-0.00253810125436821,NA,NA
"RG","140058","all","gfi","ndl",-0.112472423613204,-0.056236211806602,0,NA,NA
"RG","140058","all","gfi","total",-0.92793806208542,-0.463969031042709,-0.00349669534272437,NA,NA
"RG","140058","all","stk","ag",3.06300849514419e-05,1.5315042475721e-05,1.85526424550883e-07,NA,NA
"RG","140058","all","stk","bg",0,0,0,NA,NA
"RG","140058","all","stk","total",3.06300849514419e-05,1.5315042475721e-05,1.85526424550883e-07,NA,NA
"RG","140058","all","vbe","ag",0.0020841803445359,0.00104209017226795,9.58931376520968e-06,NA,NA
"RG","140058","all","vbe","bg",0,0,0,NA,NA
"RG","140058","all","vbe","total",0.0020841803445359,0.00104209017226795,9.58931376520968e-06,NA,NA
"RG","140058","all",NA,"ag",0,0,0,NA,NA
"RG","140058","all",NA,"bg",0,0,0,NA,NA
"RG","140058","all",NA,"total",0,0,0,NA,NA
"RG","140058",NA,"all","ag",-0.706659622331393,-0.353329811165697,-0.00258049450988395,-175.090435508351,0
"RG","140058",NA,"all","bg",-0.221043966307713,-0.110521983153857,-0.000915122020513932,-175.090435508351,0
"RG","140058",NA,"all","fwb",-0.584411985808937,-0.292205992904469,-0.00253810125436821,-175.090435508351,0
"RG","140058",NA,"all","ndl",-0.112472423613204,-0.056236211806602,0,-175.090435508351,0
"RG","140058",NA,"all","total",-0.927703588639106,-0.463851794319553,-0.00349561653039788,-175.090435508351,0
"RG","140058",NA,"gfi","ag",-0.706894095777706,-0.353447047888854,-0.00258157332221043,NA,NA
"RG","140058",NA,"gfi","bg",-0.221043966307713,-0.110521983153857,-0.000915122020513932,NA,NA
"RG","140058",NA,"gfi","fwb",-0.584411985808937,-0.292205992904469,-0.00253810125436821,NA,NA
"RG","140058",NA,"gfi","ndl",-0.112472423613204,-0.056236211806602,0,NA,NA
"RG","140058",NA,"gfi","total",-0.92793806208542,-0.463969031042709,-0.00349669534272437,NA,NA
"RG","140058",NA,"vbe","ag",0.00023447344631326,0.00011723672315663,1.07881232648731e-06,NA,NA
"RG","140058",NA,"vbe","bg",0,0,0,NA,NA
"RG","140058",NA,"vbe","total",0.00023447344631326,0.00011723672315663,1.07881232648731e-06,NA,NA
"RG","140058",NA,NA,"ag",0,0,0,NA,NA
"RG","140058",NA,NA,"bg",0,0,0,NA,NA
"RG","140058",NA,NA,"total",0,0,0,NA,NA
"RG","140059","A","all","ag",-0.0350438282595906,-0.01752191412979,-0.000958979730870696,-1727.31302494025,NA
"RG","140059","A","all","bg",-6.1608867452186e-07,-3.0804433726093e-07,-2.07095944078706e-09,-1727.31302494025,NA
"RG","140059","A","all","fwb",0.0102952666097202,0.00514763330484991,-0.000758337123227697,-1727.31302494025,NA
"RG","140059","A","all","ndl",-9.4676765033291e-07,-4.7338382516645e-07,0,-1727.31302494025,NA
"RG","140059","A","all","total",-0.0350444443482605,-0.0175222221741302,0.0264638850192834,-1727.31302494025,NA
"RG","140059","A","bah","ag",0.000141411926161831,7.07059630809153e-05,6.04960220120311e-07,NA,NA
"RG","140059","A","bah","bg",0,0,0,NA,NA
"RG","140059","A","bah","total",0.000141411926161831,7.07059630809153e-05,6.04960220120311e-07,NA,NA
"RG","140059","A","hbu","ag",-0.679763084342909,-0.339881542171454,-0.00312758828076622,NA,NA
"RG","140059","A","hbu","bg",-2.38444384951514e-07,-1.19222192475757e-07,-7.22486486403089e-10,NA,NA
"RG","140059","A","hbu","total",-0.679763322787296,-0.339881661393647,-0.0031275890032527,NA,NA
"RG","140059","A","rei","ag",0.000726368819728111,0.000363184409864056,4.51002400169183e-06,NA,NA
"RG","140059","A","rei","bg",0,0,0,NA,NA
"RG","140059","A","rei","total",0.000726368819728111,0.000363184409864056,4.51002400169183e-06,NA,NA
"RG","140059","A","sei","ag",0.00169642421718335,0.000848212108591674,1.05330979644914e-05,NA,NA
"RG","140059","A","sei","bg",0,0,0,NA,NA
"RG","140059","A","sei","total",0.00169642421718335,0.000848212108591674,1.05330979644914e-05,NA,NA
"RG","140059","A","vbe","ag",1.19343453860666,0.59671726930333,0.0054909928537759,NA,NA
"RG","140059","A","vbe","bg",-7.53009100038702e-08,-3.76504550019399e-08,-2.2816175731172e-10,NA,NA
"RG","140059","A","vbe","fwb",1.1965250913277,0.59826254566384,0.0055052119451987,NA,NA
"RG","140059","A","vbe","ndl",-1.1772368478225e-07,-5.886184239113e-08,0,NA,NA
"RG","140059","A","vbe","total",1.19343446330575,0.59671723165288,0.0329138594467277,NA,NA
"RG","140059","all","all","ag",-0.0350438282595906,-0.01752191412979,-0.000958979730870696,-1727.31302494025,0
"RG","140059","all","all","bg",-6.1608867452186e-07,-3.0804433726093e-07,-2.07095944078706e-09,-1727.31302494025,0
"RG","140059","all","all","fwb",0.0102952666097202,0.00514763330484991,-0.000758337123227697,-1727.31302494025,0
"RG","140059","all","all","ndl",-9.4676765033291e-07,-4.7338382516645e-07,0,-1727.31302494025,0
"RG","140059","all","all","total",-0.0350444443482605,-0.0175222221741302,0.0264638850192834,-1727.31302494025,0
"RG","140059","all","bah","ag",0.000141411926161831,7.07059630809153e-05,6.04960220120311e-07,NA,NA
"RG","140059","all","bah","bg",0,0,0,NA,NA
"RG","140059","all","bah","total",0.000141411926161831,7.07059630809153e-05,6.04960220120311e-07,NA,NA
"RG","140059","all","hbu","ag",-0.679763084342909,-0.339881542171454,-0.00312758828076622,NA,NA
"RG","140059","all","hbu","bg",-2.38444384951514e-07,-1.19222192475757e-07,-7.22486486403089e-10,NA,NA
"RG","140059","all","hbu","total",-0.679763322787296,-0.339881661393647,-0.0031275890032527,NA,NA
"RG","140059","all","rei","ag",0.000726368819728111,0.000363184409864056,4.51002400169183e-06,NA,NA
"RG","140059","all","rei","bg",0,0,0,NA,NA
"RG","140059","all","rei","total",0.000726368819728111,0.000363184409864056,4.51002400169183e-06,NA,NA
"RG","140059","all","sei","ag",0.00169642421718335,0.000848212108591674,1.05330979644914e-05,NA,NA
"RG","140059","all","sei","bg",0,0,0,NA,NA
"RG","140059","all","sei","total",0.00169642421718335,0.000848212108591674,1.05330979644914e-05,NA,NA
"RG","140059","all","vbe","ag",1.19343453860666,0.59671726930333,0.0054909928537759,NA,NA
"RG","140059","all","vbe","bg",-7.53009100038702e-08,-3.76504550019399e-08,-2.2816175731172e-10,NA,NA
"RG","140059","all","vbe","fwb",1.1965250913277,0.59826254566384,0.0055052119451987,NA,NA
"RG","140059","all","vbe","ndl",-1.1772368478225e-07,-5.886184239113e-08,0,NA,NA
"RG","140059","all","vbe","total",1.19343446330575,0.59671723165288,0.0329138594467277,NA,NA
"RG","140060","A","all","ag",0.78532351715528,0.39266175857764,0.0039544252875919,-1580.27847827161,NA
"RG","140060","A","all","bg",3.5940857391118e-07,1.79704286955588e-07,1.24332779359417e-09,-1580.27847827161,NA
"RG","140060","A","all","fwb",0.70099395000392,0.35049697500196,0.0035668694017464,-1580.27847827161,NA
"RG","140060","A","all","ndl",5.5281091259587e-07,2.76405456297935e-07,0,-1580.27847827161,NA
"RG","140060","A","all","total",0.78532387656386,0.39266193828193,0.0039544265309197,-1580.27847827161,NA
"RG","140060","A","bah","ag",0.65021893584403,0.325109467922012,0.00278163516369205,NA,NA
"RG","140060","A","bah","bg",2.21680208056563e-07,1.10840104028282e-07,6.7169103041139e-10,NA,NA
"RG","140060","A","bah","fwb",0.61189691639515,0.305948458197578,0.00261769500833848,NA,NA
"RG","140060","A","bah","ndl",3.37505534903013e-07,1.68752767451506e-07,0,NA,NA
"RG","140060","A","bah","total",0.65021915752423,0.325109578762116,0.00278163583538308,NA,NA
"RG","140060","A","hbu","ag",-0.228240436215101,-0.11412021810755,-0.00105013348953292,NA,NA
"RG","140060","A","hbu","bg",-1.08136490893165e-07,-5.4068245446582e-08,-3.27653567406284e-10,NA,NA
"RG","140060","A","hbu","fwb",-0.298485759768134,-0.149242879884065,-0.00137333298069316,NA,NA
"RG","140060","A","hbu","ndl",-1.64636547941708e-07,-8.2318273970853e-08,0,NA,NA
"RG","140060","A","hbu","total",-0.22824054435159,-0.114120272175795,-0.00105013381718648,NA,NA
"RG","140060","A","sei","ag",0.332751251828473,0.166375625914236,0.00206605034243417,NA,NA
"RG","140060","A","sei","bg",2.2694090388721e-07,1.13470451943605e-07,8.41950753421549e-10,NA,NA
"RG","140060","A","sei","fwb",0.335347600605719,0.16767380030286,0.00208217325216091,NA,NA
"RG","140060","A","sei","ndl",3.5113042780768e-07,1.7556521390384e-07,0,NA,NA
"RG","140060","A","sei","total",0.332751478769377,0.166375739384688,0.00206605118438492,NA,NA
"RG","140060","A","sli","ag",0.00439489084093505,0.00219744542046753,2.02208927591422e-05,NA,NA
"RG","140060","A","sli","bg",0,0,0,NA,NA
"RG","140060","A","sli","total",0.00439489084093505,0.00219744542046753,2.02208927591422e-05,NA,NA
"RG","140060","A","stk","ag",0.0019929293635699,0.000996464681784952,1.20711731551429e-05,NA,NA
"RG","140060","A","stk","bg",0,0,0,NA,NA
"RG","140060","A","stk","total",0.0019929293635699,0.000996464681784952,1.20711731551429e-05,NA,NA
"RG","140060","A","vbe","ag",0.451507224275459,0.22575361213773,0.00207738358371352,NA,NA
"RG","140060","A","vbe","bg",1.64908349474864e-07,8.2454174737432e-08,4.99672298908838e-10,NA,NA
"RG","140060","A","vbe","fwb",0.455191338081643,0.227595669040822,0.00209433534651364,NA,NA
"RG","140060","A","vbe","ndl",2.5107104142236e-07,1.2553552071118e-07,0,NA,NA
"RG","140060","A","vbe","total",0.45150738918381,0.225753694591904,0.00207738408338582,NA,NA
"RG","140060","B","all","ag",2.73349557981186,1.36674778990593,0.0128377883896824,NA,NA
"RG","140060","B","all","bg",1.01580274586446e-06,5.07901372932233e-07,3.20602718895773e-09,NA,NA
"RG","140060","B","all","fwb",2.67102162491564,1.33551081245782,0.0125705314364789,NA,NA
"RG","140060","B","all","ndl",1.5488177896666e-06,7.744088948333e-07,0,NA,NA
"RG","140060","B","all","total",2.73349659561461,1.3667482978073,0.0128377915957096,NA,NA
"RG","140060","B","bah","ag",0.972855584383789,0.486427792191894,0.00416187404183001,NA,NA
"RG","140060","B","bah","bg",3.29816698949727e-07,1.64908349474864e-07,9.99344597817676e-10,NA,NA
"RG","140060","B","bah","fwb",0.910382676163286,0.455191338081643,0.00389461708862654,NA,NA
"RG","140060","B","bah","ndl",5.02142082844719e-07,2.5107104142236e-07,0,NA,NA
"RG","140060","B","bah","total",0.97285591420049,0.486427957100244,0.00416187504117461,NA,NA
"RG","140060","B","stk","ag",0.395065227970011,0.197532613985005,0.00239290830831149,NA,NA
"RG","140060","B","stk","bg",1.91260998490146e-07,9.56304992450729e-08,7.0766569441354e-10,NA,NA
"RG","140060","B","stk","fwb",0.395064934507428,0.197532467253714,0.00239290830831149,NA,NA
"RG","140060","B","stk","ndl",2.93462582554801e-07,1.46731291277401e-07,0,NA,NA
"RG","140060","B","stk","total",0.39506541923101,0.197532709615505,0.00239290901597718,NA,NA
"RG","140060","B","vbe","ag",1.36557476745806,0.682787383729028,0.00628300603954092,NA,NA
"RG","140060","B","vbe","bg",4.94725048424591e-07,2.47362524212296e-07,1.49901689672651e-09,NA,NA
"RG","140060","B","vbe","fwb",1.36557401424493,0.682787007122465,0.00628300603954092,NA,NA
"RG","140060","B","vbe","ndl",7.53213124267079e-07,3.7660656213354e-07,0,NA,NA
"RG","140060","B","vbe","total",1.36557526218311,0.682787631091552,0.00628300753855781,NA,NA
"RG","140060","all","all","ag",3.51881909696713,1.75940954848357,0.0167922136772744,1340.8480955201,-1
"RG","140060","all","all","bg",1.37521131977564e-06,6.87605659887819e-07,4.4493549825519e-09,1340.8480955201,-1
"RG","140060","all","all","fwb",3.37201557491957,1.68600778745978,0.0161374008382254,1340.8480955201,-1
"RG","140060","all","all","ndl",2.10162870226247e-06,1.05081435113123e-06,0,1340.8480955201,-1
"RG","140060","all","all","total",3.51882047217846,1.75941023608923,0.0167922181266293,1340.8480955201,-1
"RG","140060","all","bah","ag",1.62307452022782,0.811537260113903,0.00694350920552205,NA,NA
"RG","140060","all","bah","bg",5.5149690700629e-07,2.75748453503146e-07,1.67103562822907e-09,NA,NA
"RG","140060","all","bah","fwb",1.52227959255844,0.761139796279222,0.006512312096965,NA,NA
"RG","140060","all","bah","ndl",8.39647617747733e-07,4.19823808873866e-07,0,NA,NA
"RG","140060","all","bah","total",1.62307507172472,0.811537535862358,0.00694351087655768,NA,NA
"RG","140060","all","hbu","ag",-0.228240436215101,-0.11412021810755,-0.00105013348953292,NA,NA
"RG","140060","all","hbu","bg",-1.08136490893165e-07,-5.4068245446582e-08,-3.27653567406284e-10,NA,NA
"RG","140060","all","hbu","fwb",-0.298485759768134,-0.149242879884065,-0.00137333298069316,NA,NA
"RG","140060","all","hbu","ndl",-1.64636547941708e-07,-8.2318273970853e-08,0,NA,NA
"RG","140060","all","hbu","total",-0.22824054435159,-0.114120272175795,-0.00105013381718648,NA,NA
"RG","140060","all","sei","ag",0.332751251828473,0.166375625914236,0.00206605034243417,NA,NA
"RG","140060","all","sei","bg",2.2694090388721e-07,1.13470451943605e-07,8.41950753421549e-10,NA,NA
"RG","140060","all","sei","fwb",0.335347600605719,0.16767380030286,0.00208217325216091,NA,NA
"RG","140060","all","sei","ndl",3.5113042780768e-07,1.7556521390384e-07,0,NA,NA
"RG","140060","all","sei","total",0.332751478769377,0.166375739384688,0.00206605118438492,NA,NA
"RG","140060","all","sli","ag",0.00439489084093505,0.00219744542046753,2.02208927591422e-05,NA,NA
"RG","140060","all","sli","bg",0,0,0,NA,NA
"RG","140060","all","sli","total",0.00439489084093505,0.00219744542046753,2.02208927591422e-05,NA,NA
"RG","140060","all","stk","ag",0.397058157333581,0.19852907866679,0.00240497948146663,NA,NA
"RG","140060","all","stk","bg",1.91260998490146e-07,9.56304992450729e-08,7.0766569441354e-10,NA,NA
"RG","140060","all","stk","fwb",0.395064934507428,0.197532467253714,0.00239290830831149,NA,NA
"RG","140060","all","stk","ndl",2.93462582554801e-07,1.46731291277401e-07,0,NA,NA
"RG","140060","all","stk","total",0.39705834859458,0.19852917429729,0.00240498018913233,NA,NA
"RG","140060","all","vbe","ag",1.81708199173351,0.908540995866758,0.00836038962325444,NA,NA
"RG","140060","all","vbe","bg",6.59633397899455e-07,3.29816698949728e-07,1.99868919563535e-09,NA,NA
"RG","140060","all","vbe","fwb",1.82076535232657,0.910382676163286,0.00837734138605456,NA,NA
"RG","140060","all","vbe","ndl",1.00428416568944e-06,5.02142082844719e-07,0,NA,NA
"RG","140060","all","vbe","total",1.81708265136691,0.908541325683457,0.00836039162194363,NA,NA
"RG","140061","A","all","ag",-2.1284842235136,-1.0642421117568,-0.0100932257116762,-2181.82518285995,NA
"RG","140061","A","all","bg",-2.53856641309924e-07,-1.26928320654962e-07,-8.4121790735783e-10,-2181.82518285995,NA
"RG","140061","A","all","fwb",-2.13605708854179,-1.06802854427089,-0.0101513359768796,-2181.82518285995,NA
"RG","140061","A","all","ndl",-3.8586497856169e-07,-1.92932489280842e-07,0,-2181.82518285995,NA
"RG","140061","A","all","total",-2.12848447737024,-1.06424223868512,-0.0100932265528941,-2181.82518285995,NA
"RG","140061","A","bul","ag",8.10736899201585e-05,4.05368449600793e-05,3.7302004732265e-07,NA,NA
"RG","140061","A","bul","bg",0,0,0,NA,NA
"RG","140061","A","bul","total",8.10736899201585e-05,4.05368449600793e-05,3.7302004732265e-07,NA,NA
"RG","140061","A","rei","ag",0.000276935720197471,0.000138467860098736,1.7194938867061e-06,NA,NA
"RG","140061","A","rei","bg",0,0,0,NA,NA
"RG","140061","A","rei","total",0.000276935720197471,0.000138467860098736,1.7194938867061e-06,NA,NA
"RG","140061","A","sei","ag",0.0269851237486867,0.0134925618743433,0.000167550633355596,NA,NA
"RG","140061","A","sei","bg",0,0,0,NA,NA
"RG","140061","A","sei","total",0.0269851237486867,0.0134925618743433,0.000167550633355596,NA,NA
"RG","140061","A","stk","ag",0.135895570541943,0.0679477852709714,0.000823118936961299,NA,NA
"RG","140061","A","stk","bg",5.74385979785606e-08,2.87192989892803e-08,2.12522812520674e-10,NA,NA
"RG","140061","A","stk","fwb",0.118644031599404,0.0593220157997022,0.000718626899397593,NA,NA
"RG","140061","A","stk","ndl",8.81312940650775e-08,4.40656470325387e-08,0,NA,NA
"RG","140061","A","stk","total",0.135895627980541,0.0679478139902704,0.000823119149484111,NA,NA
"RG","140061","A","vbe","ag",-0.38502851836226,-0.192514259181131,-0.0017715152434744,NA,NA
"RG","140061","A","vbe","bg",-1.38403227580775e-07,-6.9201613790387e-08,-4.1936177956975e-10,NA,NA
"RG","140061","A","vbe","fwb",-0.3820300825151,-0.191015041257546,-0.00175772040965197,NA,NA
"RG","140061","A","vbe","ndl",-2.10717302038226e-07,-1.05358651019115e-07,0,NA,NA
"RG","140061","A","vbe","total",-0.38502865676549,-0.192514328382743,-0.00177151566283624,NA,NA
"RG","140061","all","all","ag",-2.1284842235136,-1.0642421117568,-0.0100932257116762,-2181.82518285995,0
"RG","140061","all","all","bg",-2.53856641309924e-07,-1.26928320654962e-07,-8.4121790735783e-10,-2181.82518285995,0
"RG","140061","all","all","fwb",-2.13605708854179,-1.06802854427089,-0.0101513359768796,-2181.82518285995,0
"RG","140061","all","all","ndl",-3.8586497856169e-07,-1.92932489280842e-07,0,-2181.82518285995,0
"RG","140061","all","all","total",-2.12848447737024,-1.06424223868512,-0.0100932265528941,-2181.82518285995,0
"RG","140061","all","bul","ag",8.10736899201585e-05,4.05368449600793e-05,3.7302004732265e-07,NA,NA
"RG","140061","all","bul","bg",0,0,0,NA,NA
"RG","140061","all","bul","total",8.10736899201585e-05,4.05368449600793e-05,3.7302004732265e-07,NA,NA
"RG","140061","all","rei","ag",0.000276935720197471,0.000138467860098736,1.7194938867061e-06,NA,NA
"RG","140061","all","rei","bg",0,0,0,NA,NA
"RG","140061","all","rei","total",0.000276935720197471,0.000138467860098736,1.7194938867061e-06,NA,NA
"RG","140061","all","sei","ag",0.0269851237486867,0.0134925618743433,0.000167550633355596,NA,NA
"RG","140061","all","sei","bg",0,0,0,NA,NA
"RG","140061","all","sei","total",0.0269851237486867,0.0134925618743433,0.000167550633355596,NA,NA
"RG","140061","all","stk","ag",0.135895570541943,0.0679477852709714,0.000823118936961299,NA,NA
"RG","140061","all","stk","bg",5.74385979785606e-08,2.87192989892803e-08,2.12522812520674e-10,NA,NA
"RG","140061","all","stk","fwb",0.118644031599404,0.0593220157997022,0.000718626899397593,NA,NA
"RG","140061","all","stk","ndl",8.81312940650775e-08,4.40656470325387e-08,0,NA,NA
"RG","140061","all","stk","total",0.135895627980541,0.0679478139902704,0.000823119149484111,NA,NA
"RG","140061","all","vbe","ag",-0.38502851836226,-0.192514259181131,-0.0017715152434744,NA,NA
"RG","140061","all","vbe","bg",-1.38403227580775e-07,-6.9201613790387e-08,-4.1936177956975e-10,NA,NA
"RG","140061","all","vbe","fwb",-0.3820300825151,-0.191015041257546,-0.00175772040965197,NA,NA
"RG","140061","all","vbe","ndl",-2.10717302038226e-07,-1.05358651019115e-07,0,NA,NA
"RG","140061","all","vbe","total",-0.38502865676549,-0.192514328382743,-0.00177151566283624,NA,NA
"RG","140062","A","all","ag",0.032382442801114,0.016191221400557,0.00016638537857099,121.02771810669,NA
"RG","140062","A","all","bg",4.00896904358896e-09,2.00448452179498e-09,8.89535559152009e-12,121.02771810669,NA
"RG","140062","A","all","fwb",0.00353623568150896,0.00176811784075498,-1.10912935497197e-05,121.02771810669,NA
"RG","140062","A","all","ndl",6.28571203026702e-09,3.14285601513401e-09,0,121.02771810669,NA
"RG","140062","A","all","total",0.032382446810084,0.016191223405041,0.00016638538746634,121.02771810669,NA
"RG","140062","A","rei","ag",4.31419786041199e-05,2.157098930206e-05,2.67868545152981e-07,NA,NA
"RG","140062","A","rei","bg",0,0,0,NA,NA
"RG","140062","A","rei","total",4.31419786041199e-05,2.157098930206e-05,2.67868545152981e-07,NA,NA
"RG","140062","A","sbi","ag",-0.038554543768258,-0.019277271884129,-0.00023352464845587,NA,NA
"RG","140062","A","sbi","bg",-2.4010987008064e-08,-1.20054935040322e-08,-8.8840651929838e-11,NA,NA
"RG","140062","A","sbi","fwb",-0.049596619722177,-0.024798309861089,-0.00030040672565722,NA,NA
"RG","140062","A","sbi","ndl",-3.6841417292086e-08,-1.8420708646043e-08,0,NA,NA
"RG","140062","A","sbi","total",-0.038554567779244,-0.019277283889622,-0.00023352473729653,NA,NA
"RG","140062","A","sei","ag",0.045468911469367,0.0227344557346839,0.000282316289977904,NA,NA
"RG","140062","A","sei","bg",1.88757951247779e-08,9.4378975623889e-09,7.0029199912925e-11,NA,NA
"RG","140062","A","sei","fwb",0.02789251517111,0.0139462575855549,0.000173184626697421,NA,NA
"RG","140062","A","sei","ndl",2.9205250811318e-08,1.46026254056594e-08,0,NA,NA
"RG","140062","A","sei","total",0.045468930345163,0.0227344651725815,0.000282316360007102,NA,NA
"RG","140062","A","stk","ag",0.00023751048544284,0.00011875524272142,1.43860101032729e-06,NA,NA
"RG","140062","A","stk","bg",0,0,0,NA,NA
"RG","140062","A","stk","total",0.00023751048544284,0.00011875524272142,1.43860101032729e-06,NA,NA
"RG","140062","A","vbe","ag",0.02595514956932,0.0129775747846598,0.000119419579113876,NA,NA
"RG","140062","A","vbe","bg",9.1441609268753e-09,4.5720804634376e-09,2.7706807608432e-11,NA,NA
"RG","140062","A","vbe","fwb",0.025240340232577,0.0126201701162884,0.000116130805410086,NA,NA
"RG","140062","A","vbe","ndl",1.39218785110342e-08,6.9609392555172e-09,0,NA,NA
"RG","140062","A","vbe","total",0.02595515871348,0.0129775793567402,0.000119419606820684,NA,NA
"RG","140062","all","all","ag",0.032382442801114,0.016191221400557,0.00016638537857099,121.02771810669,1
"RG","140062","all","all","bg",4.00896904358896e-09,2.00448452179498e-09,8.89535559152009e-12,121.02771810669,1
"RG","140062","all","all","fwb",0.00353623568150896,0.00176811784075498,-1.10912935497197e-05,121.02771810669,1
"RG","140062","all","all","ndl",6.28571203026702e-09,3.14285601513401e-09,0,121.02771810669,1
"RG","140062","all","all","total",0.032382446810084,0.016191223405041,0.00016638538746634,121.02771810669,1
"RG","140062","all","rei","ag",4.31419786041199e-05,2.157098930206e-05,2.67868545152981e-07,NA,NA
"RG","140062","all","rei","bg",0,0,0,NA,NA
"RG","140062","all","rei","total",4.31419786041199e-05,2.157098930206e-05,2.67868545152981e-07,NA,NA
"RG","140062","all","sbi","ag",-0.038554543768258,-0.019277271884129,-0.00023352464845587,NA,NA
"RG","140062","all","sbi","bg",-2.4010987008064e-08,-1.20054935040322e-08,-8.8840651929838e-11,NA,NA
"RG","140062","all","sbi","fwb",-0.049596619722177,-0.024798309861089,-0.00030040672565722,NA,NA
"RG","140062","all","sbi","ndl",-3.6841417292086e-08,-1.8420708646043e-08,0,NA,NA
"RG","140062","all","sbi","total",-0.038554567779244,-0.019277283889622,-0.00023352473729653,NA,NA
"RG","140062","all","sei","ag",0.045468911469367,0.0227344557346839,0.000282316289977904,NA,NA
"RG","140062","all","sei","bg",1.88757951247779e-08,9.4378975623889e-09,7.0029199912925e-11,NA,NA
"RG","140062","all","sei","fwb",0.02789251517111,0.0139462575855549,0.000173184626697421,NA,NA
"RG","140062","all","sei","ndl",2.9205250811318e-08,1.46026254056594e-08,0,NA,NA
"RG","140062","all","sei","total",0.045468930345163,0.0227344651725815,0.000282316360007102,NA,NA
"RG","140062","all","stk","ag",0.00023751048544284,0.00011875524272142,1.43860101032729e-06,NA,NA
"RG","140062","all","stk","bg",0,0,0,NA,NA
"RG","140062","all","stk","total",0.00023751048544284,0.00011875524272142,1.43860101032729e-06,NA,NA
"RG","140062","all","vbe","ag",0.02595514956932,0.0129775747846598,0.000119419579113876,NA,NA
"RG","140062","all","vbe","bg",9.1441609268753e-09,4.5720804634376e-09,2.7706807608432e-11,NA,NA
"RG","140062","all","vbe","fwb",0.025240340232577,0.0126201701162884,0.000116130805410086,NA,NA
"RG","140062","all","vbe","ndl",1.39218785110342e-08,6.9609392555172e-09,0,NA,NA
"RG","140062","all","vbe","total",0.02595515871348,0.0129775793567402,0.000119419606820684,NA,NA
"RG","140063","A","all","ag",0.46429678508793,0.232148392543967,0.00211196870859405,-3272.90351902959,NA
"RG","140063","A","all","bg",0.146174692308142,0.073087346154071,0.000258728790148653,-3272.90351902959,NA
"RG","140063","A","all","fwb",0.34029398184831,0.170146990924156,0.00205396662835053,-3272.90351902959,NA
"RG","140063","A","all","ndl",0.103882790086459,0.0519413950432299,0,-3272.90351902959,NA
"RG","140063","A","all","total",0.61047147739608,0.305235738698038,0.00244703545609875,-3272.90351902959,NA
"RG","140063","A","gki","ag",0.425597812111232,0.212798906055616,0.00130551735649396,NA,NA
"RG","140063","A","gki","bg",0.146175047774234,0.0730875238871168,0.000258729834560394,NA,NA
"RG","140063","A","gki","fwb",0.280622759802481,0.14031137990124,0.00113876715927847,NA,NA
"RG","140063","A","gki","ndl",0.103883332935784,0.0519416664678921,0,NA,NA
"RG","140063","A","gki","total",0.571772859885465,0.285886429942733,0.00156424719105436,NA,NA
