bund_nr,lfd_nr,zwiesel,baumkennzahl,bart,alter,alter_methode,d_mess,bhd_hoehe,hoehe,kransatz,azi,hori,kraft,schi
140043,16,,-9,gfi,95,1,428,130,-9,-9,349,1432,2,1
140043,17,,-9,gfi,95,1,346,130,-9,-9,356,1149,2,1
140043,18,,-9,rbu,89,1,562,130,290,102,357,375,1,1
140043,19,,-9,gfi,95,1,327,130,-9,-9,375,1295,2,1
140043,20,,-9,rbu,89,1,484,130,-9,-9,374,1669,1,1
140043,21,,-9,gfi,95,1,418,130,288,162,6,1540,2,1
140043,22,,-9,gfi,95,1,315,130,-9,-9,18,1106,2,1
140043,23,,-9,gfi,95,1,259,130,-9,-9,18,704,3,1
140043,24,,-9,gfi,95,1,377,130,-9,-9,38,1359,2,1
140043,25,,-9,rbu,89,1,434,130,307,90,56,1658,1,1
140043,26,,-9,gfi,95,1,483,130,-9,-9,68,1577,2,1
140043,27,,-9,gfi,95,1,455,130,-9,-9,73,1242,2,1
140043,28,,-9,rbu,89,1,407,130,-9,-9,63,768,2,1
140043,29,,-9,gfi,95,1,366,130,-9,-9,48,493,2,1
140043,30,,-9,rbu,89,1,317,130,-9,-9,101,860,3,1
140043,31,,-9,rbu,89,1,454,130,270,58,114,1770,2,1
140043,32,,-9,sbi,89,1,461,130,271,136,131,1426,2,1
140043,33,,-9,rbu,89,1,324,130,266,101,142,1647,2,1
140043,34,,-9,gfi,95,1,264,130,218,136,119,471,4,1
140044,1,,-9,gfi,67,1,395,130,-9,-9,80,501,2,1
140044,2,,-9,gfi,67,1,388,140,225,91,54,1118,2,1
140044,3,,-9,gfi,67,1,401,130,223,88,75,1585,2,1
140044,4,,-9,gfi,67,1,383,130,-9,-9,77,1111,2,1
140044,5,,-9,gfi,67,1,409,130,-9,-9,91,1638,2,1
140044,6,,-9,gfi,67,1,382,130,-9,-9,101,1069,2,1
140044,7,,-9,gfi,67,1,446,190,269,109,107,873,1,1
140044,8,,-9,gfi,67,1,425,150,-9,-9,121,1296,2,1
140044,9,,-9,gfi,67,1,341,145,226,87,154,1758,2,1
140044,10,,-9,gfi,67,1,312,130,-9,-9,140,1476,3,1
140044,11,,-9,gfi,67,1,363,130,-9,-9,149,762,2,1
140044,12,,-9,gfi,67,1,422,160,-9,-9,157,978,2,1
140044,13,,-9,gfi,67,1,450,130,-9,-9,172,1344,1,1
140044,14,,-9,gfi,67,1,283,150,188,80,182,1198,3,1
140044,15,,-9,gfi,67,1,326,150,-9,-9,215,1659,2,1
140044,16,,-9,gfi,67,1,357,150,-9,-9,213,1304,2,1
140044,17,,-9,gfi,67,1,508,130,263,84,207,1159,1,1
140044,18,,-9,gfi,67,1,327,130,-9,-9,250,1776,3,1
140044,19,,-9,gfi,67,1,333,150,-9,-9,256,1736,2,1
140044,20,,-9,gfi,67,1,429,130,-9,-9,279,511,2,1
140044,21,,-9,gfi,67,1,255,130,-9,-9,313,453,3,1
140044,22,,-9,gfi,67,1,333,150,-9,-9,329,595,2,1
140044,23,,-9,gfi,67,1,354,130,-9,-9,338,743,2,1
140044,24,,-9,gfi,67,1,447,130,-9,-9,313,1045,2,1
140044,25,,-9,gfi,67,1,238,130,177,100,321,1175,4,1
140044,26,,-9,gfi,67,1,348,130,-9,-9,327,1077,2,1
140044,27,,-9,gfi,67,1,427,130,-9,-9,322,1650,2,1
140044,28,,-9,gfi,67,1,387,130,-9,-9,359,1507,2,1
140044,29,,-9,gfi,67,1,240,130,-9,-9,347,1159,4,1
140044,30,,-9,gfi,67,1,276,130,-9,-9,352,904,3,1
140044,31,,-9,gfi,67,1,281,130,-9,-9,378,930,3,1
140044,32,,-9,gfi,67,1,350,130,-9,-9,373,1371,2,1
140044,33,,-9,gfi,67,1,365,120,-9,-9,379,1581,2,1
140044,34,,-9,gfi,67,1,454,130,-9,-9,392,1207,2,1
140044,35,,-9,gfi,67,1,353,130,-9,-9,8,335,2,1
140044,36,,-9,gfi,67,1,336,130,-9,-9,16,1069,2,1
140044,37,,-9,gfi,67,1,309,130,-9,-9,10,1307,2,1
140044,38,,-9,gfi,67,1,354,130,-9,-9,27,1712,2,1
140044,39,,-9,gfi,67,1,318,130,-9,-9,32,1569,2,1
140044,40,,-9,gfi,67,1,395,130,-9,-9,37,1412,2,1
140044,41,,-9,gfi,67,1,230,130,-9,-9,30,1151,3,1
140045,1,,-9,rbu,211,5,1346,130,329,84,14,1905,1,1
140045,2,,-9,gfi,97,1,389,130,-9,-9,36,445,1,1
140045,3,,-9,gfi,97,1,500,130,327,155,48,1067,1,1
140045,4,,-9,gfi,97,1,444,130,312,166,75,1485,1,1
140045,5,,-9,gfi,97,1,347,130,272,141,94,1598,2,1
140045,6,,-9,gfi,97,1,432,130,-9,-9,87,943,2,1
140045,7,,-9,gfi,97,1,351,130,-9,-9,87,329,2,1
140045,8,,-9,gfi,97,1,390,130,297,163,117,648,2,1
140045,9,,-9,gfi,97,1,377,130,-9,-9,145,1459,2,1
140045,10,,-9,gfi,97,1,415,130,-9,-9,174,1317,2,1
140045,11,,-9,gfi,97,1,432,130,-9,-9,168,672,2,1
140045,12,,-9,gfi,97,1,365,130,-9,-9,185,1748,2,1
140045,13,,-9,gfi,97,1,298,130,284,159,210,1216,2,1
140045,14,,-9,gfi,97,1,374,130,-9,-9,219,931,2,1
140045,15,,-9,gfi,97,1,340,150,-9,-9,219,1537,2,1
140045,16,,-9,gfi,97,1,369,130,-9,-9,233,1529,2,1
140045,17,,-9,gfi,97,1,426,130,-9,-9,249,1481,2,1
140045,18,,-9,gfi,97,1,347,150,-9,-9,271,1403,3,1
140045,19,,-9,gfi,97,1,145,130,201,144,266,1238,4,1
140045,20,,-9,gfi,97,1,146,130,-9,-9,283,1222,4,1
140045,21,,-9,gfi,97,1,348,130,-9,-9,292,1308,2,1
140045,22,,-9,gfi,97,1,372,130,-9,-9,303,1043,2,1
140045,23,,-9,gfi,97,1,399,130,-9,-9,239,570,2,1
140045,24,,-9,gfi,97,1,539,130,-9,-9,326,360,1,1
140045,25,,-9,gfi,97,1,385,130,-9,-9,329,1674,2,1
140045,26,,-9,gfi,97,1,451,130,297,154,339,1234,2,1
140045,27,,-9,gfi,97,1,332,130,-9,-9,350,927,2,1
140045,28,,-9,gfi,97,1,320,150,-9,-9,371,1442,2,1
140045,29,,-9,gfi,97,1,430,130,-9,-9,394,949,2,1
140045,30,,-9,gfi,97,1,378,130,-9,-9,285,1761,2,1
140046,1,,-9,gfi,79,1,368,130,290,177,216,541,2,1
140046,2,,-9,gfi,79,1,295,130,260,152,228,1106,3,1
140046,3,,-9,gfi,79,1,311,130,-9,-9,230,1603,2,1
140046,4,,-9,gfi,79,1,382,130,-9,-9,254,1003,2,1
140046,5,,-9,gfi,79,1,340,130,278,167,261,371,2,1
140046,6,,-9,gfi,79,1,279,130,-9,-9,327,384,3,1
140046,7,,-9,gfi,79,1,392,130,-9,-9,296,819,2,1
140046,8,,-9,gfi,79,1,382,120,-9,-9,297,1131,2,1
140046,9,,-9,gfi,79,1,308,130,-9,-9,311,1577,2,1
140046,10,,-9,gfi,79,1,340,130,-9,-9,332,1521,2,1
140046,11,,-9,gfi,79,1,218,130,236,115,349,1165,3,1
140046,12,,-9,gfi,79,1,424,130,305,176,358,651,1,1
140046,13,,-9,gfi,79,1,343,130,-9,-9,377,926,2,1
140046,14,,-9,gfi,79,1,221,130,-9,-9,376,1130,3,1
140046,15,,-9,gfi,79,1,352,130,-9,-9,394,1538,2,1
140046,16,,-9,gfi,79,1,244,130,-9,-9,10,925,3,1
140046,17,,-9,gfi,79,1,369,130,-9,-9,5,524,2,1
140046,18,,-9,gfi,79,1,235,130,-9,-9,46,377,3,1
140046,19,,-9,gfi,79,1,121,130,165,145,33,623,4,1
140046,20,,-9,gfi,79,1,119,130,-9,-9,35,1049,4,1
140046,21,,-9,gfi,79,1,361,130,-9,-9,38,1684,2,1
140046,22,,-9,gfi,79,1,314,130,-9,-9,55,1722,2,1
140046,23,,-9,gfi,79,1,231,130,-9,-9,57,932,3,1
140046,24,,-9,gfi,79,1,290,130,-9,-9,56,733,2,1
140046,25,,-9,gfi,79,1,123,130,-9,-9,92,436,4,1
140046,26,,-9,gfi,79,1,295,130,-9,-9,83,591,2,1
140046,27,,-9,gfi,79,1,352,130,-9,-9,86,892,2,1
140046,28,,-9,gfi,79,1,131,130,-9,-9,91,995,4,1
140046,29,,-9,gfi,79,1,396,130,-9,-9,69,1439,2,1
140046,30,,-9,gfi,79,1,372,130,-9,-9,102,1296,2,1
140046,31,,-9,gfi,79,1,378,130,-9,-9,127,803,2,1
140046,32,,-9,gfi,79,1,253,130,-9,-9,116,395,3,1
140046,33,,-9,gfi,79,1,238,130,-9,-9,127,119,3,1
140046,34,,-9,gfi,79,1,210,130,-9,-9,160,427,3,1
140046,35,,-9,gfi,79,1,178,130,175,125,169,553,4,1
140046,36,,-9,gfi,79,1,304,130,-9,-9,181,663,2,1
140046,37,,-9,gfi,79,1,120,130,-9,-9,196,746,4,1
140046,38,,-9,gfi,79,1,289,130,-9,-9,206,840,2,1
140046,39,,-9,gfi,79,1,305,130,-9,-9,207,1211,2,1
140046,40,,-9,gfi,79,1,327,130,-9,-9,165,1600,2,1
140046,41,,-9,gfi,79,1,254,130,-9,-9,175,1106,3,1
140046,42,,-9,gfi,79,1,235,130,-9,-9,166,1002,3,1
140046,43,,-9,gfi,79,1,295,130,-9,-9,326,1249,2,1
140046,44,,-9,sbi,51,5,126,150,117,81,130,1099,4,1
140046,45,,-9,sbi,51,5,213,130,171,96,123,1255,4,1
140046,46,,-9,sbi,51,5,118,130,116,78,135,1213,4,1
140047,1,,-9,gfi,114,1,383,130,-9,-9,102,324,2,1
140047,2,,-9,gfi,52,1,74,130,78,22,121,309,-9,2
140047,3,,-9,gfi,52,1,108,150,95,20,105,955,-9,2
140047,4,,-9,gfi,114,1,415,130,-9,-9,107,1100,2,1
140047,5,,-9,gfi,52,1,101,130,-9,-9,127,902,-9,2
140047,6,,-9,gfi,114,1,407,130,-9,-9,133,801,2,1
140047,7,,-9,gfi,52,1,108,130,-9,-9,140,748,-9,2
140047,8,,-9,gfi,52,1,132,130,-9,-9,153,931,-9,2
140047,9,,-9,gfi,52,1,149,130,-9,-9,167,1162,-9,2
140047,10,,-9,gfi,52,1,131,150,-9,-9,186,1066,-9,2
140047,11,,-9,gfi,52,1,100,130,-9,-9,197,1117,-9,2
140047,12,,-9,gfi,52,1,116,140,-9,-9,171,743,-9,2
140047,13,,-9,gfi,52,1,131,150,-9,-9,150,466,-9,2
140047,14,,-9,gfi,52,1,114,150,-9,-9,207,295,-9,2
140047,15,,-9,gfi,52,1,102,130,-9,-9,192,767,-9,2
140047,16,,-9,gfi,114,1,436,130,-9,-9,213,1482,2,1
140047,17,,-9,gfi,114,1,360,150,-9,-9,235,1552,2,1
140047,18,,-9,gfi,114,1,385,130,-9,-9,236,821,2,1
140047,19,,-9,gfi,52,1,83,130,-9,-9,250,508,-9,2
140047,20,,-9,gfi,52,1,100,130,-9,-9,254,358,-9,2
140047,21,,-9,gfi,114,1,423,130,266,118,289,1061,2,1
140047,22,,-9,gfi,114,1,325,130,-9,-9,311,1647,2,1
140047,23,,-9,gfi,114,1,328,130,258,150,314,1690,2,1
140047,24,,-9,gfi,114,1,363,130,254,148,326,1285,2,1
140047,25,,-9,gfi,114,1,382,130,-9,-9,339,1250,2,1
140047,26,,-9,gfi,52,1,114,130,-9,-9,337,990,-9,2
140047,27,,-9,gfi,114,1,350,130,-9,-9,307,570,2,1
140047,28,,-9,gfi,52,1,84,130,-9,-9,297,501,-9,2
140047,29,,-9,gfi,114,1,368,130,-9,-9,298,247,2,1
140047,30,,-9,gfi,52,1,74,140,-9,-9,344,454,-9,2
140047,31,,-9,gfi,114,1,316,150,-9,-9,374,453,2,1
140047,32,,-9,gfi,52,1,120,130,-9,-9,366,992,-9,2
140047,33,,-9,gfi,114,1,434,130,-9,-9,356,1320,2,1
140047,34,,-9,gfi,52,1,133,130,-9,-9,386,807,-9,2
140047,35,,-9,gfi,52,1,101,130,-9,-9,391,643,-9,2
140047,36,,-9,gfi,114,1,250,130,195,135,12,900,3,1
140047,37,,-9,gfi,114,1,529,130,298,135,7,1778,1,1
140047,38,,-9,gfi,114,1,319,130,-9,-9,15,387,2,1
140047,39,,-9,gfi,52,1,75,130,-9,-9,30,125,-9,2
140047,40,,-9,gfi,114,1,406,130,-9,-9,30,791,2,1
140047,41,,-9,gfi,114,1,375,170,-9,-9,31,1335,2,1
140047,42,,-9,gfi,114,1,448,130,-9,-9,41,1378,2,1
140047,43,,-9,gfi,52,1,128,130,-9,-9,80,594,-9,2
140047,44,,-9,gfi,114,1,356,150,-9,-9,72,924,2,1
140047,45,,-9,gfi,114,1,371,130,-9,-9,72,1601,2,1
140048,1,,-9,gfi,121,1,532,130,316,188,14,1708,1,1
140048,2,,-9,gfi,121,1,318,120,251,187,29,1241,4,1
140048,3,,-9,gfi,121,1,410,130,290,151,61,1136,2,1
140048,4,,-9,gfi,121,1,362,130,-9,-9,94,1662,2,1
140048,5,,-9,gfi,121,1,312,130,-9,-9,87,1325,3,1
140048,6,,-9,gfi,121,1,397,130,299,176,104,1414,2,1
140048,7,,-9,gfi,121,1,416,150,-9,-9,116,1158,2,1
140048,8,,-9,gfi,121,1,312,130,-9,-9,151,1507,3,1
140048,9,,-9,gfi,121,1,599,130,317,169,198,1776,1,1
140049,1,,-9,gfi,38,1,244,130,-9,-9,106,138,2,1
140049,2,,-9,gfi,38,1,297,130,-9,-9,75,1105,2,1
140049,3,,-9,gfi,38,1,266,150,-9,-9,100,1126,2,1
140049,4,,-9,gfi,38,1,240,150,-9,-9,143,1213,2,1
140049,5,,-9,gfi,38,1,336,150,-9,-9,114,835,1,1
140049,6,,-9,gfi,38,1,267,130,-9,-9,111,479,2,1
140049,7,,-9,gfi,38,1,284,150,-9,-9,147,935,2,1
140049,8,,-9,gfi,38,1,339,130,-9,-9,159,1541,1,1
140049,9,,-9,gfi,38,1,179,130,-9,-9,177,1260,3,1
140049,10,,-9,gfi,38,1,270,130,-9,-9,178,1075,2,1
140049,11,,-9,gfi,38,1,305,130,-9,-9,168,666,2,1
140049,12,,-9,gfi,38,1,171,130,-9,-9,190,285,3,1
140049,13,,-9,gfi,38,1,240,130,-9,-9,201,723,2,1
140049,14,,-9,gfi,38,1,163,130,-9,-9,191,895,4,1
140049,15,,-9,gfi,38,1,183,130,-9,-9,193,1143,3,1
140049,16,,-9,gfi,38,1,358,130,-9,-9,197,1574,1,1
140049,17,,-9,gfi,38,1,321,130,-9,-9,217,1777,2,1
140049,18,,-9,gfi,38,1,252,130,-9,-9,211,1036,2,1
140049,19,,-9,gfi,38,1,266,130,-9,-9,232,922,2,1
140049,20,,-9,gfi,38,1,236,130,-9,-9,237,510,2,1
140049,21,,-9,gfi,38,1,201,130,-9,-9,252,292,2,1
140049,22,,-9,gfi,38,1,198,130,171,78,287,462,2,1
140049,23,,-9,gfi,38,1,171,130,-9,-9,263,771,3,1
140049,24,,-9,gfi,38,1,206,190,-9,-9,251,1188,2,1
140049,25,,-9,gfi,38,1,321,130,-9,-9,247,1644,2,1
140049,26,,-9,gfi,38,1,361,130,207,66,281,1549,2,1
140049,27,,-9,gfi,38,1,318,110,-9,-9,288,1220,2,1
140049,28,,-9,gfi,38,1,101,140,93,73,282,1170,4,1
140049,29,,-9,gfi,38,1,293,130,189,52,293,883,2,1
140049,30,,-9,gfi,38,1,313,130,200,66,307,1038,2,1
140049,31,,-9,gfi,38,1,226,130,183,80,323,578,2,1
140049,32,,-9,gfi,38,1,236,130,-9,-9,357,148,2,1
140049,33,,-9,gfi,38,1,290,130,-9,-9,357,539,2,1
140049,34,,-9,gfi,38,1,229,150,-9,-9,337,891,2,1
140049,35,,-9,gfi,38,1,303,130,-9,-9,338,1288,2,1
140049,36,,-9,gfi,38,1,197,130,-9,-9,355,1222,2,1
140049,37,,-9,gfi,38,1,288,130,-9,-9,381,1138,2,1
140049,38,,-9,gfi,38,1,161,130,-9,-9,14,1203,3,1
140049,39,,-9,gfi,38,1,283,130,-9,-9,2,1070,2,1
140049,40,,-9,gfi,38,1,284,140,-9,-9,8,623,2,1
140049,41,,-9,gfi,38,1,164,130,-9,-9,24,300,4,1
140049,42,,-9,gfi,38,1,238,130,-9,-9,31,575,2,1
140049,43,,-9,gfi,38,1,309,130,-9,-9,44,782,2,1
140049,44,,-9,gfi,38,1,209,130,-9,-9,54,1152,3,1
140050,1,,-9,gfi,36,1,203,140,-9,-9,226,1163,2,1
140050,2,,-9,gfi,36,1,113,130,-9,-9,223,893,4,9
140050,3,,-9,gfi,36,1,155,120,-9,-9,234,945,4,9
140050,4,,-9,gfi,36,1,144,130,-9,-9,244,768,4,9
140050,5,,-9,gfi,36,1,122,50,-9,-9,254,669,4,9
140050,6,,-9,gfi,36,1,117,130,-9,-9,258,802,4,1
140050,7,,-9,gfi,36,1,224,130,-9,-9,269,707,4,9
140050,8,,-9,gfi,36,1,166,150,-9,-9,255,1225,2,1
140050,9,,-9,gfi,36,1,162,130,-9,-9,263,1200,2,1
140050,10,,-9,gfi,36,1,201,150,-9,-9,281,1155,2,1
140050,11,,-9,gfi,36,1,254,130,-9,-9,294,1159,2,1
140050,12,,-9,gfi,36,1,200,130,-9,-9,297,795,2,1
140050,13,,-9,gfi,36,1,230,150,-9,-9,316,893,4,1
140050,14,,-9,gfi,36,1,105,130,-9,-9,316,1195,4,9
140050,15,,-9,gfi,36,1,223,100,-9,-9,350,982,4,9
140050,16,,-9,gfi,36,1,173,130,-9,-9,335,913,2,1
140050,17,,-9,gfi,36,1,156,130,-9,-9,342,753,3,1
140050,18,,-9,gfi,36,1,215,130,-9,-9,333,568,2,1
140050,19,,-9,rbu,36,1,102,130,87,29,298,419,4,1
140050,20,,-9,gfi,36,1,134,150,-9,-9,361,743,4,1
140050,21,,-9,gfi,36,1,116,130,-9,-9,360,1013,4,1
140050,22,,-9,sbi,36,1,163,130,168,109,366,1235,3,1
140050,23,,-9,gfi,36,1,256,130,190,74,379,1021,2,1
140050,24,,-9,gfi,36,1,127,130,-9,-9,5,1020,4,9
140050,25,,-9,gfi,36,1,171,130,-9,-9,6,619,4,9
140050,26,,-9,gfi,36,1,200,140,-9,-9,392,408,3,1
140050,27,,-9,gfi,36,1,81,130,84,61,20,457,4,9
140050,28,,-9,gfi,36,1,216,130,-9,-9,9,897,2,1
140050,29,,-9,gfi,36,1,257,130,-9,-9,24,707,1,1
140050,30,,-9,gfi,36,1,228,140,-9,-9,26,1107,2,1
140050,31,,-9,gfi,36,1,223,130,-9,-9,54,1040,2,1
140050,32,,-9,gfi,36,1,142,130,156,78,42,625,3,1
140050,33,,-9,gfi,36,1,156,130,-9,-9,46,485,2,1
140050,34,,-9,gfi,36,1,138,130,-9,-9,45,270,3,1
140050,35,,-9,gfi,36,1,171,130,-9,-9,70,408,2,1
140050,36,,-9,gfi,36,1,207,130,165,67,104,460,2,1
140050,37,,-9,gfi,36,1,173,130,-9,-9,79,837,4,1
140050,38,,-9,gfi,36,1,173,130,139,61,83,1008,2,1
140050,39,,-9,gfi,36,1,145,130,-9,-9,92,1093,4,9
140050,40,,-9,gfi,36,1,155,130,-9,-9,103,1066,2,1
140050,41,,-9,gfi,36,1,215,140,-9,-9,116,1188,2,1
140050,42,,-9,gfi,36,1,175,130,-9,-9,114,882,4,1
140050,43,,-9,gfi,36,1,185,130,-9,-9,138,1209,2,1
140050,44,,-9,gfi,36,1,140,130,-9,-9,146,985,4,1
140050,45,,-9,gfi,36,1,193,150,-9,-9,162,899,2,1
140050,46,,-9,gfi,36,1,154,130,-9,-9,172,1212,3,1
140050,47,,-9,gfi,36,1,231,130,-9,-9,186,1190,2,1
140050,48,,-9,gfi,36,1,296,140,-9,-9,202,1204,1,1
140050,49,,-9,gfi,36,1,124,150,-9,-9,212,858,3,1
140050,50,,-9,gfi,36,1,216,130,-9,-9,208,639,2,1
140050,51,,-9,sbi,36,1,96,130,143,67,185,528,4,1
140050,52,,-9,gfi,36,1,162,130,-9,-9,156,615,4,9
140050,53,,-9,gfi,36,1,128,150,-9,-9,147,290,4,1
140050,54,,-9,gfi,36,1,258,140,-9,-9,216,186,1,1
140050,55,,-9,gfi,36,1,190,150,-9,-9,382,721,4,9
140051,1,,-9,gfi,140,1,319,130,-9,-9,266,272,3,1
140051,2,,-9,gfi,140,1,409,130,-9,-9,279,1586,2,1
140051,3,,-9,gfi,140,1,471,130,-9,-9,280,1107,2,1
140051,4,,-9,gfi,140,1,536,130,321,145,311,826,1,1
140051,5,,-9,gfi,140,1,533,130,-9,-9,302,1601,1,1
140051,6,,-9,gfi,140,1,458,130,-9,-9,325,1515,2,1
140051,7,,-9,gfi,140,1,480,130,-9,-9,349,1286,2,1
140051,8,,-9,gfi,140,1,452,130,-9,-9,380,772,2,1
140051,9,,-9,gfi,140,1,391,130,-9,-9,382,380,2,1
140051,10,,-9,gfi,140,1,338,150,-9,-9,19,603,3,1
140051,11,,-9,gfi,140,1,463,130,-9,-9,389,1393,2,1
140051,12,,-9,gfi,140,1,397,130,-9,-9,17,1758,2,1
140051,13,,-9,gfi,140,1,457,130,-9,-9,15,1321,2,1
140051,14,,-9,gfi,140,1,455,150,-9,-9,32,1761,2,1
140051,15,,-9,gfi,140,1,357,130,-9,-9,45,1467,3,1
140051,16,,-9,gfi,140,1,437,130,278,163,83,1304,2,1
140051,17,,-9,gfi,140,1,359,140,-9,-9,61,502,2,1
140051,18,,-9,gfi,140,1,383,130,-9,-9,103,642,2,1
140051,19,,-9,gfi,140,1,393,130,287,148,131,802,2,1
140051,20,,-9,gfi,140,1,305,130,-9,-9,130,203,3,1
140051,21,,-9,gfi,140,1,347,130,259,132,160,1038,3,1
140051,22,,-9,gfi,140,1,305,130,-9,-9,151,1566,3,1
140051,23,,-9,gfi,140,1,344,130,-9,-9,183,1762,3,1
140051,24,,-9,gfi,140,1,362,150,-9,-9,181,1505,2,1
140051,25,,-9,gfi,140,1,484,130,264,153,204,1776,2,1
140051,26,,-9,gfi,140,1,359,130,-9,-9,206,1301,3,1
140051,27,,-9,gfi,140,1,462,130,-9,-9,185,724,2,1
140052,1,,-9,str,129,1,335,130,253,189,20,353,3,1
140052,2,,-9,gfi,129,1,322,130,255,151,32,705,3,1
140052,3,,-9,gfi,129,1,227,130,254,146,43,885,3,1
140052,4,,-9,gfi,129,1,325,130,-9,-9,81,1750,2,1
140052,5,,-9,gfi,129,1,414,130,285,141,87,1484,2,1
140052,6,,-9,gfi,129,1,220,130,-9,-9,86,1115,3,1
140052,7,,-9,gfi,129,1,504,130,313,122,70,1015,1,1
140052,8,,-9,gfi,129,1,349,130,-9,-9,110,1094,2,1
140052,9,,-9,gfi,129,1,320,130,-9,-9,133,1532,2,1
140052,10,,-9,gfi,129,1,324,130,-9,-9,162,1663,2,1
140052,11,,-9,gfi,129,1,308,130,-9,-9,171,1476,2,1
140052,12,,-9,gfi,129,1,321,130,-9,-9,187,1241,2,1
140052,13,,-9,gfi,129,1,394,130,283,146,170,545,2,1
140052,14,,-9,gfi,129,1,226,130,-9,-9,149,174,3,1
140052,15,,-9,gfi,129,1,326,130,-9,-9,209,942,2,1
140052,16,,-9,gfi,129,1,302,130,-9,-9,209,1722,2,1
140052,17,,-9,gfi,129,1,319,130,-9,-9,244,1725,2,1
140052,18,,-9,gfi,129,1,361,130,-9,-9,232,1062,2,1
140052,19,,-9,gfi,129,1,243,130,-9,-9,236,1161,3,1
140052,20,,-9,gfi,129,1,171,130,214,183,246,1202,4,1
140052,21,,-9,gfi,129,1,269,130,263,164,259,1148,2,1
140052,22,,-9,gfi,129,1,289,130,-9,-9,267,1260,3,1
140052,23,,-9,gfi,129,1,408,130,-9,-9,282,991,2,1
140052,24,,-9,gfi,129,1,318,110,-9,-9,302,1755,2,1
140052,25,,-9,gfi,129,1,345,130,-9,-9,301,1344,2,1
140052,26,,-9,gfi,129,1,366,130,-9,-9,322,1359,2,1
140052,27,,-9,gfi,129,1,419,130,-9,-9,350,1718,2,1
140052,28,,-9,gfi,129,1,531,130,-9,-9,344,1188,1,1
140052,29,,-9,gfi,129,1,291,130,-9,-9,315,657,3,1
140052,30,,-9,gfi,129,1,416,130,-9,-9,331,510,2,1
140052,31,,-9,gfi,129,1,256,130,-9,-9,336,287,3,1
140052,32,,-9,gfi,129,1,204,130,-9,-9,363,648,4,1
140052,33,,-9,gfi,129,1,383,130,-9,-9,361,909,2,1
140052,34,,-9,gfi,129,1,344,130,-9,-9,3,1624,2,1
140053,1,,-9,gfi,116,1,404,130,304,170,348,259,2,1
140053,2,,-9,gfi,116,1,320,130,290,195,291,504,3,1
140053,3,,-9,gfi,116,1,413,130,-9,-9,317,813,2,1
140053,4,,-9,tei,60,1,174,130,-2,-2,315,1139,4,1
140053,5,,-9,tei,60,1,159,130,116,45,351,874,4,1
140053,6,,-9,tei,60,1,143,130,84,39,362,968,4,1
140053,7,,-9,gfi,116,1,374,160,-9,-9,363,597,2,1
140053,8,,-9,gfi,116,1,383,130,307,184,389,712,2,1
140053,9,,-9,gfi,116,1,310,140,-9,-9,17,895,3,1
140053,10,,-9,sbi,40,1,138,140,95,48,23,887,4,1
140053,11,,-9,gfi,116,1,545,150,337,191,63,1033,1,1
140053,12,,-9,gfi,116,1,352,130,-9,-9,86,1263,2,1
140053,13,,-9,gfi,116,1,278,130,271,166,88,788,3,1
140053,14,,-9,sbi,40,1,95,130,92,64,54,239,4,1
140053,15,,-9,gfi,116,1,425,130,-9,-9,117,1121,2,1
140053,16,,-9,gfi,116,1,365,130,-9,-9,147,1618,2,1
140053,17,,-9,gfi,116,1,391,130,-9,-9,138,966,2,1
140053,18,,-9,gfi,116,1,247,150,-9,-9,157,991,3,1
140053,19,,-9,sbi,60,1,328,130,247,166,170,1671,3,1
140053,20,,-9,gfi,116,1,379,130,-9,-9,189,722,2,1
140053,21,,-9,sbi,40,1,134,130,-2,-2,200,714,4,1
140053,22,,-9,sbi,60,1,338,130,208,145,205,1287,3,1
140053,23,,-9,gfi,116,1,285,120,-9,-9,228,901,3,1
140053,24,,-9,sbi,60,1,180,130,232,151,203,1254,3,1
140054,1,,-9,gfi,40,1,195,130,-9,-9,326,526,2,1
140054,2,,-9,gfi,40,1,166,130,-9,-9,331,921,2,1
140054,3,,-9,gfi,40,1,210,130,-9,-9,342,890,2,1
140054,4,,-9,gfi,40,1,220,130,-9,-9,362,894,2,1
140054,5,,-9,gfi,40,1,194,130,-9,-9,354,489,2,1
140054,6,,-9,gfi,40,1,245,130,188,63,374,105,2,1
140054,7,,-9,gfi,40,1,150,130,-9,-9,383,305,3,1
140054,8,,-9,gfi,40,1,172,130,-9,-9,382,552,3,1
140054,9,,-9,gfi,40,1,208,130,-9,-9,375,943,2,1
140054,10,,-9,gfi,40,1,239,130,-9,-9,383,1227,1,1
140054,11,,-9,gfi,40,1,142,130,-9,-9,382,1027,3,1
140054,12,,-9,gfi,40,1,107,130,-9,-9,1,688,3,1
140054,13,,-9,gfi,40,1,159,130,-9,-9,1,970,3,1
140054,14,,-9,gfi,40,1,108,130,-9,-9,397,1172,3,1
140054,15,,-9,gfi,40,1,192,130,-9,-9,37,385,2,1
140054,16,,-9,gfi,40,1,169,130,-9,-9,21,613,2,1
140054,17,,-9,gfi,40,1,178,130,-9,-9,12,830,2,1
140054,18,,-9,gfi,40,1,137,130,-9,-9,10,1143,3,1
140054,19,,-9,gfi,40,1,144,130,-9,-9,21,1070,3,1
140054,20,,-9,gfi,40,1,182,130,-9,-9,25,1258,2,1
140054,21,,-9,gfi,40,1,128,130,-9,-9,32,1020,4,1
140054,22,,-9,ela,40,1,362,130,211,98,31,927,1,1
