"";"plot_ID";"CCS_no";"tree_ID";"SP_code";"H_cm";"D_class_cm";"inv_year";"inv";"D_cm";"H_m";"X";"Nr_code";"Chr_code_ger";"name";"bot_name";"bot_genus";"bot_species";"Flora_EU";"LH_NH";"IPC";"WZE";"BWI";"BZE_al";"tpS_SP_com_name";"tpS_ID";"H_SP_group";"BWI_SP_group";"Bio_SP_group";"N_SP_group";"N_bg_SP_group";"N_f_SP_group_MoMoK";"RG_Wolff_bio"
"2772";50109;4;5;"jla";20;0;2012;"HBI";0;0,2;81;205;"JLa";"Japanische Laerche";"Larix kaempferi ";"Larix";"kaempferi ";"026.005.001";"NB";117;30012;"JLA";"WAHR";"Larix spp.";9;"lae";"ki";"ki";"KI";"LA";"aNB";"FI"
"2773";50109;4;4;"sbi";60;0;2012;"HBI";0;0,6;36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI"
"2774";50109;4;3;"sbi";50;0;2012;"HBI";0;0,5;36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI"
"2775";50109;4;2;"sbi";40;0;2012;"HBI";0;0,4;36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI"
"2776";50109;4;1;"sbi";40;0;2012;"HBI";0;0,4;36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI"
"2777";50109;3;8;"sbi";20;0;2012;"HBI";0;0,2;36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI"
"2778";50109;3;7;"sbi";20;0;2012;"HBI";0;0,2;36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI"
"2779";50109;3;6;"sbi";20;0;2012;"HBI";0;0,2;36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI"
"2780";50109;3;5;"sbi";30;0;2012;"HBI";0;0,3;36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI"
"2781";50109;3;4;"sbi";20;0;2012;"HBI";0;0,2;36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI"
"2782";50109;3;3;"sbi";20;0;2012;"HBI";0;0,2;36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI"
"2783";50109;3;2;"sbi";70;0;2012;"HBI";0;0,7;36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI"
"2784";50109;3;1;"gfi";20;0;2012;"HBI";0;0,2;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2787";50109;1;10;"gfi";20;0;2012;"HBI";0;0,2;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2788";50109;1;9;"sbi";20;0;2012;"HBI";0;0,2;36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI"
"2789";50109;1;8;"sbi";30;0;2012;"HBI";0;0,3;36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI"
"2790";50109;1;7;"sbi";20;0;2012;"HBI";0;0,2;36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI"
"2791";50109;1;6;"sbi";30;0;2012;"HBI";0;0,3;36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI"
"2792";50109;1;5;"vbe";30;0;2012;"HBI";0;0,3;16;121;"Vbe";"Vogelbeere";"Sorbus aucuparia";"Sorbus";"aucuparia";"080.028.002";"LB";64;30011;"VB";"WAHR";"Sorbus aucuparia";36;"bu";"aLh";"bu";"BU";"BU";"aLB";"VB"
"2793";50109;1;4;"sbi";30;0;2012;"HBI";0;0,3;36;107;"SBi";"Sand-Birke";"Betula pendula";"Betula";"pendula";"034.001.001";"LB";10;30011;"BI";"WAHR";"Betula spp.";26;"bu";"aLn";"shw";"BI";"BI";"BI";"BI"
"2794";50109;1;3;"gfi";30;0;2012;"HBI";0;0,3;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2795";50110;4;10;"gfi";20;0;2012;"HBI";0;0,2;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2796";50110;1;1;"gfi";40;0;2012;"HBI";0;0,4;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2797";50110;1;3;"gfi";20;0;2012;"HBI";0;0,2;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2798";50110;1;4;"gfi";20;0;2012;"HBI";0;0,2;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2799";50110;1;5;"gfi";20;0;2012;"HBI";0;0,2;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2800";50110;1;6;"gfi";40;0;2012;"HBI";0;0,4;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2801";50110;1;7;"gfi";20;0;2012;"HBI";0;0,2;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2806";50110;3;1;"gfi";30;0;2012;"HBI";0;0,3;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2807";50110;3;2;"gfi";40;0;2012;"HBI";0;0,4;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2808";50110;3;3;"gfi";30;0;2012;"HBI";0;0,3;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2809";50110;3;4;"gfi";30;0;2012;"HBI";0;0,3;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2810";50110;3;5;"gfi";30;0;2012;"HBI";0;0,3;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2811";50110;3;6;"gfi";50;0;2012;"HBI";0;0,5;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2813";50110;3;8;"rbu";40;0;2012;"HBI";0;0,4;8;111;"RBu";"Rot-Buche";"Fagus sylvatica";"Fagus";"sylvatica";"036.001.001";"LB";20;30016;"BU";"WAHR";"Fagus sylvatica";15;"bu";"bu";"bu";"BU";"BU";"aLB";"BU"
"2815";50110;3;10;"gfi";40;0;2012;"HBI";0;0,4;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2816";50110;3;11;"vbe";60;0;2012;"HBI";0;0,6;16;121;"Vbe";"Vogelbeere";"Sorbus aucuparia";"Sorbus";"aucuparia";"080.028.002";"LB";64;30011;"VB";"WAHR";"Sorbus aucuparia";36;"bu";"aLh";"bu";"BU";"BU";"aLB";"VB"
"2817";50110;3;12;"vbe";50;0;2012;"HBI";0;0,5;16;121;"Vbe";"Vogelbeere";"Sorbus aucuparia";"Sorbus";"aucuparia";"080.028.002";"LB";64;30011;"VB";"WAHR";"Sorbus aucuparia";36;"bu";"aLh";"bu";"BU";"BU";"aLB";"VB"
"2819";50110;4;2;"gfi";30;0;2012;"HBI";0;0,3;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2820";50110;4;3;"gfi";60;0;2012;"HBI";0;0,6;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2821";50110;4;4;"gfi";70;0;2012;"HBI";0;0,7;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2822";50110;4;5;"gfi";60;0;2012;"HBI";0;0,6;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2823";50110;4;6;"gfi";60;0;2012;"HBI";0;0,6;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2824";50110;4;7;"gfi";40;0;2012;"HBI";0;0,4;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2825";50110;2;10;"gfi";80;0;2012;"HBI";0;0,8;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2826";50110;4;9;"gfi";30;0;2012;"HBI";0;0,3;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2827";50110;4;8;"gfi";30;0;2012;"HBI";0;0,3;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2828";50110;1;2;"gfi";30;0;2012;"HBI";0;0,3;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2829";50110;2;9;"gfi";90;0;2012;"HBI";0;0,9;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2830";50110;2;8;"gfi";30;0;2012;"HBI";0;0,3;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2831";50110;2;7;"gfi";40;0;2012;"HBI";0;0,4;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2832";50110;2;6;"gfi";30;0;2012;"HBI";0;0,3;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2833";50110;2;1;"gfi";40;0;2012;"HBI";0;0,4;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2834";50110;2;5;"gfi";30;0;2012;"HBI";0;0,3;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2835";50110;2;4;"gfi";40;0;2012;"HBI";0;0,4;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2836";50110;2;3;"gfi";30;0;2012;"HBI";0;0,3;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2837";50110;2;2;"gfi";40;0;2012;"HBI";0;0,4;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2838";50110;4;14;"gfi";80;0;2012;"HBI";0;0,8;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2839";50110;4;13;"gfi";80;0;2012;"HBI";0;0,8;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2840";50110;4;12;"rbu";80;0;2012;"HBI";0;0,8;8;111;"RBu";"Rot-Buche";"Fagus sylvatica";"Fagus";"sylvatica";"036.001.001";"LB";20;30016;"BU";"WAHR";"Fagus sylvatica";15;"bu";"bu";"bu";"BU";"BU";"aLB";"BU"
"2843";50112;4;1;"gfi";20;0;2012;"HBI";0;0,2;83;207;"GFi";"Gewoehnliche Fichte";"Picea abies ";"Picea";"abies ";"026.004.001";"NB";118;30014;"FI";"WAHR";"Picea abies";1;"fi";"fi";"fi";"FI";"FI";"FI";"FI"
"2844";50113;1;1;"hbu";40;0;2012;"HBI";0;0,4;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2845";50113;1;3;"hbu";20;0;2012;"HBI";0;0,2;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2846";50113;1;4;"hbu";30;0;2012;"HBI";0;0,3;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2847";50113;1;5;"hbu";20;0;2012;"HBI";0;0,2;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2848";50113;1;6;"hbu";20;0;2012;"HBI";0;0,2;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2849";50113;1;7;"hbu";20;0;2012;"HBI";0;0,2;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2850";50113;4;5;"hbu";80;0;2012;"HBI";0;0,8;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2851";50113;4;4;"hbu";70;0;2012;"HBI";0;0,7;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2852";50113;4;3;"hbu";90;0;2012;"HBI";0;0,9;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2854";50113;4;1;"hbu";90;0;2012;"HBI";0;0,9;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2855";50113;3;10;"ges";30;0;2012;"HBI";0;0,3;9;112;"GEs";"Gewoehnliche Esche";"Fraxinus excelsior";"Fraxinus";"excelsior";"139.004.003";"LB";22;30011;"ES";"WAHR";"Fraxinus excelsior";21;"bu";"aLh";"bu";"ES";"BU";"aLB";"ES"
"2856";50113;3;9;"hbu";20;0;2012;"HBI";0;0,2;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2857";50113;3;8;"hbu";20;0;2012;"HBI";0;0,2;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2858";50113;3;7;"hbu";30;0;2012;"HBI";0;0,3;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2859";50113;3;6;"hbu";20;0;2012;"HBI";0;0,2;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2860";50113;3;5;"hbu";30;0;2012;"HBI";0;0,3;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2861";50113;3;4;"hbu";20;0;2012;"HBI";0;0,2;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2862";50113;3;3;"hbu";20;0;2012;"HBI";0;0,2;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2863";50113;3;2;"hbu";20;0;2012;"HBI";0;0,2;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2864";50113;3;1;"fah";30;0;2012;"HBI";0;0,3;22;132;"FAh";"Feldahorn";"Acer campestre";"Acer";"campestre";"095.001.003";"LB";1;30011;"FAH";"WAHR";"Acer campestre";25;"bu";"aLh";"bu";"AH";"BU";"aLB";"BAH"
"2865";50113;2;10;"hbu";50;0;2012;"HBI";0;0,5;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2866";50113;2;9;"hbu";20;0;2012;"HBI";0;0,2;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2867";50113;2;8;"hbu";30;0;2012;"HBI";0;0,3;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2868";50113;2;7;"hbu";20;0;2012;"HBI";0;0,2;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2869";50113;2;6;"hbu";30;0;2012;"HBI";0;0,3;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2870";50113;2;5;"hbu";30;0;2012;"HBI";0;0,3;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2871";50113;2;4;"hbu";20;0;2012;"HBI";0;0,2;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2872";50113;2;3;"hbu";30;0;2012;"HBI";0;0,3;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2873";50113;2;2;"hbu";30;0;2012;"HBI";0;0,3;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2874";50113;2;1;"hbu";30;0;2012;"HBI";0;0,3;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2875";50113;1;10;"hbu";30;0;2012;"HBI";0;0,3;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2876";50113;1;9;"hbu";20;0;2012;"HBI";0;0,2;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2877";50113;1;8;"hbu";30;0;2012;"HBI";0;0,3;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2878";50113;4;10;"hbu";80;0;2012;"HBI";0;0,8;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2879";50113;4;9;"hbu";80;0;2012;"HBI";0;0,8;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
"2880";50113;4;8;"hbu";90;0;2012;"HBI";0;0,9;6;109;"HBu";"Hainbuche";"Carpinus betulus";"Carpinus";"betulus";"035.001.001";"LB";13;30011;"HBU";"WAHR";"Carpinus betulus";16;"bu";"aLh";"bu";"BU";"BU";"aLB";"ES"
