bund_nr,labor,labornr,otprobe,utprobe
50036,200,000012782/017_36,30,60
50036,200,000012782/017_36,30,60
50036,200,000012782/014_33,0,5
50036,200,000012782/018_37,60,90
50036,200,000012782/017_36,30,60
50036,180,vTI50036_60_90,60,90
50036,200,000012782/014_33,0,5
50036,200,000012782/017_36,30,60
50036,100,0812471,5,10
50036,200,000012782/017_36,30,60
50036,200,000012782/014_33,0,5
50036,200,000012782/014_33,0,5
50036,200,000012782/018_37,60,90
50036,180,vTI50036_30_60,30,60
50036,180,vTI50036_140_200,140,200
50036,200,000012782/014_33,0,5
50036,200,000012782/016_35,10,30
50036,200,000012782/014_33,0,5
50036,100,0812470,0,5
50036,200,000012782/014_33,0,5
50036,200,000012782/017_36,30,60
50036,200,000012782/015_34,5,10
50036,180,vTI50036_90_140,90,140
50036,180,vTI50036_5_10,5,10
50036,200,000012782/018_37,60,90
50036,200,000012782/018_37,60,90
50036,200,000012782/018_37,60,90
50036,200,000012782/015_34,5,10
50036,100,0812470,0,5
50036,200,000012782/017_36,30,60
50036,200,000012782/016_35,10,30
50036,200,000012782/018_37,60,90
50036,100,0812471,5,10
50036,100,0812470,0,5
50036,200,000012782/017_36,30,60
50036,200,000012782/014_33,0,5
50036,200,000012782/015_34,5,10
50036,200,000012782/015_34,5,10
50036,180,vTI50036_60_90,60,90
50036,200,000012782/015_34,5,10
50036,200,000012782/015_34,5,10
50036,180,vTI50036_10_30,10,30
50036,100,0812470,0,5
50036,200,000012782/014_33,0,5
50036,200,000012782/015_34,5,10
50036,200,000012782/015_34,5,10
50036,200,000012782/018_37,60,90
50036,180,vTI50036_90_140,90,140
50036,200,000012782/014_33,0,5
50036,200,000012782/014_33,0,5
50036,200,000012782/015_34,5,10
50036,100,0812471,5,10
50036,200,000012782/014_33,0,5
50036,200,000012782/018_37,60,90
50036,200,000012782/014_33,0,5
50036,200,000012782/018_37,60,90
50036,200,000012782/015_34,5,10
50036,200,000012782/015_34,5,10
50036,200,000012782/015_34,5,10
50036,180,vTI50036_0_5,0,5
50036,200,000012782/018_37,60,90
50036,200,000012782/018_37,60,90
50036,200,000012782/018_37,60,90
50036,200,000012782/018_37,60,90
50036,100,0812470,0,5
50036,200,000012782/014_33,0,5
50036,200,000012782/015_34,5,10
50036,100,0812470,0,5
50036,100,0812471,5,10
50036,100,0812470,0,5
50036,180,vTI50036_140_200,140,200
50036,200,000012782/015_34,5,10
50036,100,0812471,5,10
50036,100,0812470,0,5
50036,100,0812471,5,10
50036,100,0812470,0,5
50036,200,000012782/017_36,30,60
50036,200,000012782/014_33,0,5
50036,200,000012782/018_37,60,90
50036,200,000012782/017_36,30,60
50036,200,000012782/017_36,30,60
50036,200,000012782/017_36,30,60
50036,200,000012782/017_36,30,60
50037,180,vTI50037_0_5,0,5
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/005_35,10,30
50037,100,0812467,5,10
50037,200,000012782/003_33,0,5
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/003_33,0,5
50037,200,000012782/005_35,10,30
50037,200,000012782/006_36,30,60
50037,200,000012782/004_34,5,10
50037,100,0812466,0,5
50037,200,000012782/003_33,0,5
50037,200,000012782/004_34,5,10
50037,200,000012782/006_36,30,60
50037,200,000012782/003_33,0,5
50037,100,0812466,0,5
50037,200,000012782/004_34,5,10
50037,100,0812466,0,5
50037,100,0812467,5,10
50037,200,000012782/004_34,5,10
50037,200,000012782/003_33,0,5
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/004_34,5,10
50037,200,000012782/006_36,30,60
50037,100,0812466,0,5
50037,200,000012782/003_33,0,5
50037,200,000012782/006_36,30,60
50037,100,0812466,0,5
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/004_34,5,10
50037,200,000012782/004_34,5,10
50037,200,000012782/006_36,30,60
50037,100,0812466,0,5
50037,100,0812467,5,10
50037,200,000012782/005_35,10,30
50037,200,000012782/005_35,10,30
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,180,vTI50037_60_90,60,90
50037,200,000012782/003_33,0,5
50037,100,0812467,5,10
50037,100,0812467,5,10
50037,100,0812467,5,10
50037,200,000012782/003_33,0,5
50037,200,000012782/003_33,0,5
50037,200,000012782/004_34,5,10
50037,200,000012782/003_33,0,5
50037,200,000012782/003_33,0,5
50037,200,000012782/003_33,0,5
50037,100,0812467,5,10
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,100,0812467,5,10
50037,200,000012782/003_33,0,5
50037,200,000012782/003_33,0,5
50037,200,000012782/003_33,0,5
50037,200,000012782/003_33,0,5
50037,200,000012782/003_33,0,5
50037,100,0812466,0,5
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/003_33,0,5
50037,180,vTI50037_5_10,5,10
50037,200,000012782/006_36,30,60
50037,200,000012782/005_35,10,30
50037,200,000012782/006_36,30,60
50037,200,000012782/003_33,0,5
50037,180,vTI50037_0_5,0,5
50037,180,vTI50037_10_30,10,30
50037,200,000012782/004_34,5,10
50037,100,0812466,0,5
50037,200,000012782/004_34,5,10
50037,200,000012782/004_34,5,10
50037,200,000012782/004_34,5,10
50037,200,000012782/003_33,0,5
50037,200,000012782/003_33,0,5
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/003_33,0,5
50037,200,000012782/004_34,5,10
50037,200,000012782/006_36,30,60
50037,200,000012782/003_33,0,5
50037,200,000012782/006_36,30,60
50037,200,000012782/003_33,0,5
50037,180,vTI50037_5_10,5,10
50037,200,000012782/004_34,5,10
50037,200,000012782/006_36,30,60
50037,180,vTI50037_60_90,60,90
50037,100,0812467,5,10
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/004_34,5,10
50037,100,0812467,5,10
50037,100,0812466,0,5
50037,100,0812467,5,10
50037,200,000012782/006_36,30,60
50037,100,0812467,5,10
50037,200,000012782/006_36,30,60
50037,200,000012782/004_34,5,10
50037,200,000012782/004_34,5,10
50037,200,000012782/003_33,0,5
50037,200,000012782/004_34,5,10
50037,200,000012782/005_35,10,30
50037,200,000012782/005_35,10,30
50037,200,000012782/003_33,0,5
50037,180,vTI50037_30_60,30,60
50037,200,000012782/003_33,0,5
50037,200,000012782/006_36,30,60
50037,200,000012782/005_35,10,30
50037,200,000012782/005_35,10,30
50037,200,000012782/003_33,0,5
50037,200,000012782/003_33,0,5
50037,200,000012782/003_33,0,5
50037,200,000012782/003_33,0,5
50037,200,000012782/003_33,0,5
50037,200,000012782/004_34,5,10
50037,200,000012782/005_35,10,30
50037,200,000012782/004_34,5,10
50037,200,000012782/006_36,30,60
50037,200,000012782/005_35,10,30
50037,200,000012782/005_35,10,30
50037,200,000012782/004_34,5,10
50037,200,000012782/003_33,0,5
50037,200,000012782/006_36,30,60
50037,200,000012782/003_33,0,5
50037,200,000012782/004_34,5,10
50037,200,000012782/005_35,10,30
50037,100,0812467,5,10
50037,200,000012782/006_36,30,60
50037,100,0812466,0,5
50037,100,0812466,0,5
50037,200,000012782/003_33,0,5
50037,200,000012782/004_34,5,10
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/005_35,10,30
50037,100,0812466,0,5
50037,200,000012782/006_36,30,60
50037,200,000012782/003_33,0,5
50037,200,000012782/005_35,10,30
50037,180,vTI50037_30_60,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/005_35,10,30
50037,200,000012782/004_34,5,10
50037,200,000012782/006_36,30,60
50037,200,000012782/005_35,10,30
50037,200,000012782/004_34,5,10
50037,100,0812467,5,10
50037,200,000012782/004_34,5,10
50037,200,000012782/004_34,5,10
50037,200,000012782/005_35,10,30
50037,200,000012782/004_34,5,10
50037,100,0812467,5,10
50037,200,000012782/004_34,5,10
50037,180,vTI50037_10_30,10,30
50037,200,000012782/004_34,5,10
50037,200,000012782/004_34,5,10
50037,200,000012782/004_34,5,10
50037,200,000012782/003_33,0,5
50037,100,0812467,5,10
50037,200,000012782/004_34,5,10
50037,100,0812466,0,5
50037,200,000012782/006_36,30,60
50037,200,000012782/004_34,5,10
50037,200,000012782/006_36,30,60
50037,100,0812466,0,5
50037,200,000012782/004_34,5,10
50037,200,000012782/004_34,5,10
50037,100,0812466,0,5
50037,200,000012782/003_33,0,5
50037,200,000012782/006_36,30,60
50037,100,0812466,0,5
50037,200,000012782/006_36,30,60
50037,200,000012782/004_34,5,10
50037,200,000012782/004_34,5,10
50037,200,000012782/003_33,0,5
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/006_36,30,60
50037,200,000012782/004_34,5,10
50038,200,000013186/031_34,5,10
50038,100,0812629,30,65
50038,100,0812627,5,10
50038,100,0812627,5,10
50038,100,0812407,5,10
50038,100,0812406,0,5
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,200,000013186/031_34,5,10
50038,200,000013186/031_34,5,10
50038,200,000013186/034_37,60,90
50038,200,000013186/034_37,60,90
50038,200,000013186/034_37,60,90
50038,200,000013186/031_34,5,10
50038,200,000013186/033_36,30,60
50038,200,000013186/032_35,10,30
50038,200,000013186/032_35,10,30
50038,100,0812629,30,65
50038,200,000013186/034_37,60,90
50038,200,000013186/031_34,5,10
50038,200,000013186/030_33,0,5
50038,200,000013186/034_37,60,90
50038,200,000013186/030_33,0,5
50038,200,000013186/031_34,5,10
50038,200,000013186/031_34,5,10
50038,200,000013186/031_34,5,10
50038,200,000013186/032_35,10,30
50038,200,000013186/031_34,5,10
50038,200,000013186/032_35,10,30
50038,200,000013186/033_36,30,60
50038,200,000013186/031_34,5,10
50038,200,000013186/034_37,60,90
50038,200,000013186/030_33,0,5
50038,200,000013186/032_35,10,30
50038,200,000013186/030_33,0,5
50038,200,000013186/030_33,0,5
50038,200,000013186/031_34,5,10
50038,200,000013186/031_34,5,10
50038,200,000013186/030_33,0,5
50038,200,000013186/031_34,5,10
50038,200,000013186/030_33,0,5
50038,200,000013186/034_37,60,90
50038,100,0812406,0,5
50038,200,000013186/034_37,60,90
50038,200,000013186/031_34,5,10
50038,200,000013186/031_34,5,10
50038,200,000013186/032_35,10,30
50038,200,000013186/031_34,5,10
50038,200,000013186/030_33,0,5
50038,200,000013186/030_33,0,5
50038,200,000013186/031_34,5,10
50038,100,0812406,0,5
50038,200,000013186/030_33,0,5
50038,200,000013186/034_37,60,90
50038,200,000013186/034_37,60,90
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,100,0812628,10,30
50038,200,000013186/030_33,0,5
50038,100,0812407,5,10
50038,100,0812407,5,10
50038,200,000013186/031_34,5,10
50038,200,000013186/031_34,5,10
50038,100,0812627,5,10
50038,100,0812627,5,10
50038,100,0812627,5,10
50038,100,0812629,30,65
50038,100,0812628,10,30
50038,100,0812629,30,65
50038,200,000013186/032_35,10,30
50038,200,000013186/030_33,0,5
50038,200,000013186/030_33,0,5
50038,100,0812630,65,100
50038,200,000013186/032_35,10,30
50038,200,000013186/030_33,0,5
50038,100,0812630,65,100
50038,100,0812630,65,100
50038,200,000013186/030_33,0,5
50038,200,000013186/030_33,0,5
50038,200,000013186/030_33,0,5
50038,200,000013186/030_33,0,5
50038,100,0812630,65,100
50038,100,0812627,5,10
50038,100,0812627,5,10
50038,100,0812626,0,5
50038,100,0812626,0,5
50038,100,0812626,0,5
50038,100,0812407,5,10
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,200,000013186/031_34,5,10
50038,200,000013186/031_34,5,10
50038,100,0812629,30,65
50038,100,0812630,65,100
50038,100,0812629,30,65
50038,100,0812629,30,65
50038,180,vTI50038_60_90,60,90
50038,180,vTI50038_0_5,0,5
50038,200,000013186/033_36,30,60
50038,200,000013186/030_33,0,5
50038,200,000013186/032_35,10,30
50038,200,000013186/032_35,10,30
50038,100,0812407,5,10
50038,100,0812407,5,10
50038,200,000013186/030_33,0,5
50038,200,000013186/032_35,10,30
50038,200,000013186/031_34,5,10
50038,200,000013186/031_34,5,10
50038,200,000013186/031_34,5,10
50038,200,000013186/031_34,5,10
50038,100,0812629,30,65
50038,200,000013186/031_34,5,10
50038,200,000013186/031_34,5,10
50038,200,000013186/034_37,60,90
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,200,000013186/030_33,0,5
50038,200,000013186/030_33,0,5
50038,100,0812407,5,10
50038,200,000013186/032_35,10,30
50038,200,000013186/032_35,10,30
50038,100,0812406,0,5
50038,100,0812628,10,30
50038,180,vTI50038_30_60,30,60
50038,100,0812628,10,30
50038,100,0812626,0,5
50038,100,0812627,5,10
50038,100,0812627,5,10
50038,200,000013186/030_33,0,5
50038,200,000013186/030_33,0,5
50038,200,000013186/030_33,0,5
50038,200,000013186/030_33,0,5
50038,200,000013186/030_33,0,5
50038,200,000013186/034_37,60,90
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,200,000013186/030_33,0,5
50038,100,0812628,10,30
50038,180,vTI50038_30_60,30,60
50038,100,0812629,30,65
50038,200,000013186/032_35,10,30
50038,200,000013186/031_34,5,10
50038,100,0812407,5,10
50038,100,0812407,5,10
50038,100,0812407,5,10
50038,100,0812406,0,5
50038,180,vTI50038_10_30,10,30
50038,200,000013186/030_33,0,5
50038,200,000013186/034_37,60,90
50038,200,000013186/034_37,60,90
50038,200,000013186/034_37,60,90
50038,200,000013186/034_37,60,90
50038,200,000013186/034_37,60,90
50038,100,0812406,0,5
50038,100,0812406,0,5
50038,100,0812630,65,100
50038,100,0812628,10,30
50038,100,0812406,0,5
50038,100,0812626,0,5
50038,100,0812626,0,5
50038,100,0812626,0,5
50038,100,0812626,0,5
50038,100,0812626,0,5
50038,100,0812627,5,10
50038,100,0812630,65,100
50038,100,0812630,65,100
50038,200,000013186/030_33,0,5
50038,200,000013186/031_34,5,10
50038,200,000013186/031_34,5,10
50038,100,0812630,65,100
50038,200,000013186/031_34,5,10
50038,200,000013186/031_34,5,10
50038,100,0812630,65,100
50038,100,0812407,5,10
50038,100,0812630,65,100
50038,100,0812630,65,100
50038,100,0812629,30,65
50038,100,0812407,5,10
50038,180,vTI50038_0_5,0,5
50038,180,vTI50038_60_90,60,90
50038,180,vTI50038_10_30,10,30
50038,100,0812407,5,10
50038,100,0812406,0,5
50038,200,000013186/031_34,5,10
50038,100,0812627,5,10
50038,100,0812630,65,100
50038,180,vTI50038_120_140,120,140
50038,100,0812406,0,5
50038,100,0812630,65,100
50038,200,000013186/031_34,5,10
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,200,000013186/030_33,0,5
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,100,0812629,30,65
50038,200,000013186/034_37,60,90
50038,200,000013186/034_37,60,90
50038,200,000013186/034_37,60,90
50038,200,000013186/031_34,5,10
50038,200,000013186/031_34,5,10
50038,200,000013186/032_35,10,30
50038,200,000013186/033_36,30,60
50038,100,0812627,5,10
50038,100,0812628,10,30
50038,100,0812628,10,30
50038,100,0812628,10,30
50038,100,0812407,5,10
50038,100,0812626,0,5
50038,100,0812626,0,5
50038,100,0812626,0,5
50038,100,0812626,0,5
50038,180,vTI50038_90_100,90,100
50038,180,vTI50038_100_120,100,120
50038,100,0812407,5,10
50038,180,vTI50038_5_10,5,10
50038,100,0812406,0,5
50038,100,0812630,65,100
50038,100,0812629,30,65
50038,100,0812630,65,100
50038,100,0812406,0,5
50038,100,0812406,0,5
50038,200,000013186/034_37,60,90
50038,200,000013186/034_37,60,90
50038,100,0812628,10,30
50038,100,0812406,0,5
50038,100,0812629,30,65
50038,100,0812628,10,30
50038,100,0812628,10,30
50038,100,0812628,10,30
50038,100,0812629,30,65
50038,100,0812629,30,65
50038,100,0812629,30,65
50038,100,0812626,0,5
50038,100,0812628,10,30
50038,100,0812407,5,10
50038,100,0812406,0,5
50038,200,000013186/030_33,0,5
50038,200,000013186/033_36,30,60
50038,200,000013186/030_33,0,5
50038,200,000013186/030_33,0,5
50038,200,000013186/031_34,5,10
50038,200,000013186/034_37,60,90
50038,200,000013186/034_37,60,90
50038,200,000013186/034_37,60,90
50038,200,000013186/034_37,60,90
50038,200,000013186/030_33,0,5
50038,200,000013186/030_33,0,5
50038,200,000013186/033_36,30,60
50038,200,000013186/031_34,5,10
50038,200,000013186/034_37,60,90
50038,200,000013186/032_35,10,30
50038,200,000013186/034_37,60,90
50038,200,000013186/034_37,60,90
50038,200,000013186/034_37,60,90
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,100,0812627,5,10
50038,100,0812627,5,10
50038,180,vTI50038_120_140,120,140
50038,100,0812627,5,10
50038,200,000013186/032_35,10,30
50038,100,0812627,5,10
50038,100,0812628,10,30
50038,100,0812406,0,5
50038,200,000013186/032_35,10,30
50038,200,000013186/031_34,5,10
50038,100,0812628,10,30
50038,200,000013186/034_37,60,90
50038,200,000013186/030_33,0,5
50038,200,000013186/033_36,30,60
50038,200,000013186/033_36,30,60
50038,200,000013186/034_37,60,90
50038,180,vTI50038_100_120,100,120
50038,180,vTI50038_90_100,90,100
50038,180,vTI50038_5_10,5,10
50038,100,0812626,0,5
50038,100,0812626,0,5
50038,200,000013186/030_33,0,5
50038,200,000013186/030_33,0,5
50039,200,000013186/036_32,0,5
50039,200,000013186/036_32,0,5
50039,200,000013186/037_33,5,10
50039,200,000013186/038_34,10,30
50039,200,000013186/039_35,30,60
50039,200,000013186/036_32,0,5
50039,200,000013186/036_32,0,5
50039,200,000013186/039_35,30,60
50039,100,0812409,5,10
50039,100,0812409,5,10
50039,100,0812408,0,5
50039,100,0812408,0,5
50039,100,0812408,0,5
50039,100,0812408,0,5
50039,100,0812408,0,5
50039,200,000013186/036_32,0,5
50039,200,000013186/036_32,0,5
50039,200,000013186/036_32,0,5
50039,200,000013186/036_32,0,5
50039,100,0812409,5,10
50039,100,0812409,5,10
50039,100,0812409,5,10
50039,200,000013186/037_33,5,10
50039,200,000013186/036_32,0,5
50039,200,000013186/036_32,0,5
50039,200,000013186/039_35,30,60
50039,180,vTI50039_10_30,10,30
50039,200,000013186/037_33,5,10
50039,200,000013186/039_35,30,60
50039,200,000013186/037_33,5,10
50039,200,000013186/039_35,30,60
50039,200,000013186/039_35,30,60
50039,200,000013186/038_34,10,30
50039,200,000013186/038_34,10,30
50039,200,000013186/038_34,10,30
50039,200,000013186/037_33,5,10
50039,200,000013186/039_35,30,60
50039,200,000013186/039_35,30,60
50039,200,000013186/039_35,30,60
50039,200,000013186/039_35,30,60
50039,200,000013186/038_34,10,30
50039,200,000013186/038_34,10,30
50039,200,000013186/037_33,5,10
50039,200,000013186/036_32,0,5
50039,200,000013186/036_32,0,5
50039,200,000013186/036_32,0,5
50039,200,000013186/038_34,10,30
50039,200,000013186/039_35,30,60
50039,200,000013186/037_33,5,10
50039,200,000013186/037_33,5,10
50039,200,000013186/036_32,0,5
50039,200,000013186/039_35,30,60
50039,200,000013186/036_32,0,5
50039,200,000013186/036_32,0,5
50039,200,000013186/037_33,5,10
50039,200,000013186/037_33,5,10
50039,200,000013186/038_34,10,30
50039,200,000013186/039_35,30,60
50039,200,000013186/039_35,30,60
50039,200,000013186/039_35,30,60
50039,200,000013186/037_33,5,10
50039,100,0812408,0,5
50039,100,0812409,5,10
50039,100,0812409,5,10
50039,200,000013186/037_33,5,10
50039,200,000013186/037_33,5,10
50039,200,000013186/037_33,5,10
50039,200,000013186/037_33,5,10
50039,200,000013186/036_32,0,5
50039,200,000013186/036_32,0,5
50039,100,0812408,0,5
50039,100,0812409,5,10
50039,180,vTI50039_30_45,30,45
50039,200,000013186/036_32,0,5
50039,200,000013186/036_32,0,5
50039,200,000013186/037_33,5,10
50039,200,000013186/037_33,5,10
50039,200,000013186/038_34,10,30
50039,200,000013186/037_33,5,10
50039,200,000013186/036_32,0,5
50039,180,vTI50039_45_60,45,60
50039,200,000013186/036_32,0,5
50039,200,000013186/039_35,30,60
50039,200,000013186/039_35,30,60
