bund_nr,alter,bhd_hoehe,alter_methode,hoehe,kransatz,kraft,lfd_nr,schi,baumkennzahl,bart,zwiesel,bhd,hori,d_mess,azi
140056,75,130,1,,,4,65,1,1,gfi,,,437,268,277
140056,75,130,1,117,87,4,66,1,1,gfi,,,453,105,305
140056,75,130,1,136,36,3,67,1,1,sbi,,,628,221,311
140057,67,150,1,176,122,4,1,1,1,gfi,,,164,166,152
140057,67,130,1,291,134,2,2,1,1,gfi,,,204,392,265
140057,67,130,1,,,2,3,1,1,gfi,,,546,380,196
140057,67,130,1,258,110,2,4,1,1,gfi,,,812,358,184
140057,67,130,1,,,4,5,1,1,gfi,,,837,187,195
140057,67,130,1,,,2,6,1,1,gfi,,,1208,405,178
140057,151,130,5,284,125,2,7,1,1,tei,,,1045,537,255
140057,67,130,1,314,90,1,8,1,1,gfi,,,1241,636,280
140057,67,130,1,,,2,9,1,1,gfi,,,1560,448,318
140057,67,130,1,,,2,10,1,1,gfi,,,1327,451,352
140057,67,130,1,,,3,11,1,3,gfi,,,1055,235,360
140057,67,130,1,234,138,3,12,1,1,gfi,,,809,220,354
140057,67,140,1,,,2,13,1,1,gfi,,,926,449,330
140057,67,130,1,,,2,14,1,1,gfi,,,522,362,329
140057,67,130,1,145,110,4,15,1,3,gfi,,,242,130,318
140057,67,130,1,,,3,16,1,1,gfi,,,366,275,10
140057,67,130,1,,,3,17,1,1,gfi,,,579,292,397
140057,67,130,1,,,4,18,1,1,gfi,,,819,151,4
140057,67,130,1,,,2,19,1,1,gfi,,,943,460,378
140057,67,130,1,,,2,20,1,1,gfi,,,1705,374,397
140057,67,130,1,,,2,21,1,1,gfi,,,1382,398,13
140057,67,130,1,,,2,22,1,1,gfi,,,1266,362,48
140057,67,130,1,,,3,23,1,1,gfi,,,1195,230,46
140057,67,130,1,,,2,24,1,1,gfi,,,982,377,47
140057,67,130,1,,,2,25,1,1,gfi,,,607,363,53
140057,67,130,1,236,145,3,26,1,3,gfi,,,573,219,81
140057,67,130,1,,,1,27,1,1,gfi,,,511,497,125
140057,67,130,1,172,119,4,28,1,1,gfi,,,886,181,118
140057,67,130,1,288,121,2,29,1,1,gfi,,,1258,360,74
140057,104,130,1,258,99,3,30,1,1,tei,,,1565,315,100
140057,67,130,1,298,128,2,31,1,1,gfi,,,1704,484,114
140057,67,130,1,221,146,4,32,1,1,gfi,,,1150,191,114
140057,67,130,1,,,2,33,1,1,gfi,,,1063,427,104
140057,67,130,1,265,143,3,34,1,1,gfi,,,1108,333,134
140057,67,130,1,,,2,35,1,1,gfi,,,1523,399,159
140058,47,130,1,208,98,2,1,1,2,gfi,,,169,270,5
140058,47,130,1,,,2,2,1,2,gfi,,,426,316,54
140058,47,130,1,,,3,3,1,2,gfi,,,581,226,63
140058,47,130,1,,,2,4,1,2,gfi,,,725,283,65
140058,47,130,1,187,77,3,5,1,2,gfi,,,1215,205,54
140058,47,130,1,245,105,1,6,1,2,gfi,,,1060,424,78
140058,47,130,1,,,2,7,1,2,gfi,,,1063,289,93
140058,47,130,1,,,3,8,1,2,gfi,,,789,187,99
140058,47,130,1,,,3,9,1,2,gfi,,,647,199,104
140058,47,130,1,,,4,10,1,2,gfi,,,447,143,121
140058,47,130,1,,,3,11,1,2,gfi,,,362,194,134
140058,47,130,1,,,4,12,1,2,gfi,,,92,105,218
140058,47,130,1,,,4,13,1,2,gfi,,,121,126,116
140058,47,130,1,,,4,14,1,2,gfi,,,389,155,84
140058,47,130,1,,,2,15,1,2,gfi,,,556,298,147
140058,47,130,1,,,3,16,1,2,gfi,,,733,204,124
140058,47,130,1,,,2,17,1,2,gfi,,,1001,238,110
140058,47,130,1,,,3,18,1,2,gfi,,,1019,169,124
140058,47,130,1,,,3,19,1,2,gfi,,,802,216,149
140058,47,130,1,,,2,20,1,2,gfi,,,907,304,179
140058,47,130,1,,,2,21,1,2,gfi,,,938,236,162
140058,47,130,1,,,3,22,1,2,gfi,,,975,159,152
140058,47,130,1,,,3,23,1,2,gfi,,,1069,212,142
140058,47,130,1,,,2,24,1,2,gfi,,,1140,236,133
140058,47,150,1,,,2,25,1,2,gfi,,,1193,237,162
140058,47,130,1,,,2,26,1,2,gfi,,,1614,301,168
140058,47,130,1,,,2,27,1,2,gfi,,,1472,318,197
140058,47,130,1,,,3,28,1,2,gfi,,,967,194,196
140058,47,130,1,,,2,29,1,2,gfi,,,1160,291,217
140058,47,130,1,,,3,30,1,2,gfi,,,1106,146,231
140058,47,130,1,,,2,31,1,2,gfi,,,902,309,217
140058,47,130,1,,,2,32,1,2,gfi,,,567,319,202
140058,47,130,1,,,3,33,1,2,gfi,,,667,225,217
140058,47,130,1,,,3,34,1,2,gfi,,,893,183,236
140058,47,130,1,,,2,35,1,2,gfi,,,1117,243,244
140058,47,130,1,,,3,36,1,2,gfi,,,1042,190,256
140058,47,130,1,,,2,37,1,2,gfi,,,821,269,250
140058,47,130,1,,,4,38,1,2,gfi,,,1239,117,271
140058,47,130,1,,,2,39,1,2,gfi,,,958,246,269
140058,47,130,1,,,2,40,1,2,gfi,,,379,248,259
140058,47,130,1,,,2,41,1,2,gfi,,,413,287,297
140058,47,130,1,,,2,42,1,2,gfi,,,562,277,292
140058,47,130,1,,,2,43,1,2,gfi,,,839,290,286
140058,47,130,1,,,3,44,1,2,gfi,,,983,167,283
140058,47,130,1,169,87,3,45,1,2,gfi,,,1137,168,282
140058,47,130,1,231,105,1,46,1,2,gfi,,,1410,350,280
140058,47,130,1,217,88,2,47,1,2,gfi,,,1742,306,287
140058,36,130,2,,,4,48,1,2,gfi,,,1070,108,317
140058,36,130,2,,,3,49,1,2,gfi,,,837,186,343
140058,36,130,5,147,63,0,50,3,1,tei,,,394,177,343
140058,36,130,2,,,3,51,1,2,gfi,,,852,192,393
140058,36,130,2,,,4,52,1,2,gfi,,,899,115,399
140058,36,130,2,,,4,53,1,2,gfi,,,1054,126,12
140058,36,130,2,116,26,4,54,1,2,gfi,,,1037,123,38
140058,36,130,2,,,4,55,1,2,gfi,,,1123,150,396
140058,36,130,2,,,4,56,1,2,gfi,,,1050,100,385
140058,36,130,2,,,4,57,1,2,gfi,,,995,178,359
140058,36,130,2,,,4,58,1,2,gfi,,,1119,150,334
140058,36,130,2,,,4,59,1,2,gfi,,,1176,102,329
140058,36,130,2,,,4,60,1,2,gfi,,,1251,117,347
140058,36,130,2,,,4,61,1,2,gfi,,,1193,121,356
140058,36,130,2,,,4,62,1,2,gfi,,,1187,198,368
140058,36,130,2,,,4,63,1,2,gfi,,,1216,154,379
140058,36,130,2,,,4,64,1,2,gfi,,,1244,163,383
140058,36,130,2,,,4,65,1,2,gfi,,,1260,119,388
140059,71,130,1,310,149,2,1,1,1,sbi,,,146,362,111
140059,71,130,1,,,2,2,1,1,sbi,,,686,352,131
140059,31,150,5,117,20,0,3,2,1,tei,,,828,130,125
140059,71,130,1,194,150,2,4,1,1,gki,,,1709,322,160
140059,71,130,1,265,160,2,5,1,1,sbi,,,1213,262,185
140059,46,130,5,166,29,0,6,2,1,gfi,,,1101,272,187
140059,71,130,1,234,145,3,7,1,1,sbi,,,1145,181,198
140059,71,130,1,,,2,8,1,1,sbi,,,737,343,194
140059,71,130,1,,,3,9,1,1,sbi,,,382,230,240
140059,71,130,1,234,162,4,10,1,1,sbi,,,582,156,233
140059,71,130,1,,,4,11,1,1,sbi,,,811,157,239
140059,71,130,1,247,188,2,12,1,3,sbi,,,1093,267,212
140059,46,130,5,190,40,3,13,1,1,gfi,,,1025,280,230
140059,71,130,1,,,3,14,1,1,sbi,,,979,310,241
140059,71,130,1,,,3,15,1,2,sbi,,,907,218,265
140059,71,130,1,,,3,16,1,1,sbi,,,625,203,270
140059,71,130,1,,,3,17,1,2,sbi,,,593,208,316
140059,71,130,1,,,2,18,1,1,sbi,,,885,342,302
140059,71,130,1,,,3,19,1,1,sbi,,,1215,210,285
140059,71,130,1,322,88,1,20,1,1,sbi,,,1767,382,310
140059,71,130,1,261,202,2,21,1,2,gki,,,1565,331,350
140059,71,130,1,,,3,22,1,2,sbi,,,1120,243,337
140059,71,130,1,,,2,23,1,1,sbi,,,750,388,348
140059,71,130,1,,,4,24,1,2,sbi,,,320,175,352
140059,71,130,1,,,1,25,1,2,sbi,,,653,364,392
140059,71,130,1,,,3,26,1,2,sbi,,,1058,211,360
140059,71,130,1,235,175,3,27,1,2,gki,,,1250,279,384
140059,71,130,1,,,2,28,1,2,gki,,,1666,315,388
140059,71,130,1,284,222,1,29,1,2,gki,,,1372,395,398
140059,71,130,1,258,201,2,30,1,2,gki,,,1720,325,31
140059,71,130,1,278,205,2,31,1,2,gki,,,1112,354,43
140059,71,130,1,,,2,32,1,2,sbi,,,1534,308,54
140059,71,130,1,270,129,3,33,1,1,str,,,1149,382,69
140059,71,130,1,262,134,2,34,1,1,sbi,,,588,403,80
140059,71,130,1,277,82,3,35,1,1,str,,,1076,410,97
140060,71,130,1,244,154,3,1,1,7,sbi,,,321,236,145
140060,51,130,5,132,66,4,2,1,7,wli,,,560,171,154
140060,71,130,1,279,185,2,3,1,7,sbi,,,934,283,153
140060,71,130,1,237,168,3,4,1,7,sbi,,,1113,192,177
140060,71,130,1,,,2,5,1,7,sbi,,,1224,222,187
140060,71,130,1,,,2,6,1,7,sbi,,,1020,229,204
140060,71,130,1,,,3,7,1,7,sbi,,,977,129,201
140060,71,130,1,,,4,8,1,7,sbi,,,695,102,194
140060,71,130,1,,,4,9,1,7,sbi,,,630,102,200
140060,71,130,1,,,3,10,1,7,sbi,,,440,146,194
140060,71,130,1,,,4,11,1,7,sbi,,,351,103,220
140060,71,150,1,,,3,12,1,7,sbi,,,583,160,237
140060,71,130,1,,,2,13,1,7,sbi,,,743,267,240
140060,71,130,1,180,143,3,14,1,7,sbi,,,1055,118,216
140060,71,130,1,,,3,15,1,7,sbi,,,785,185,264
140060,71,150,1,,,4,16,1,7,sbi,,,1234,138,269
140060,71,130,1,272,158,1,17,1,7,sbi,,,1553,410,272
140060,36,130,5,109,42,4,18,1,7,wli,,,1096,118,289
140060,71,130,1,105,80,4,19,1,7,sbi,,,547,94,303
140060,71,120,1,257,153,2,20,1,7,sbi,,,1063,392,321
140060,71,130,1,,,4,21,1,7,sbi,,,952,147,339
140060,71,130,1,,,3,22,1,7,sbi,,,1117,246,362
140060,71,130,1,,,4,23,1,7,sbi,,,947,170,389
140060,71,130,1,,,3,24,1,7,sbi,,,862,222,398
140060,71,130,1,,,4,25,1,7,sbi,,,618,113,379
140060,71,130,1,263,170,2,26,1,7,sbi,,,472,333,349
140060,71,130,1,,,4,27,1,7,sbi,,,438,122,44
140060,71,130,1,,,2,28,1,7,sbi,,,612,276,36
140060,51,130,5,134,81,4,29,1,7,slb,,,1022,126,35
140060,121,130,1,252,144,2,30,3,7,sei,,,1752,547,19
140060,121,130,1,295,172,1,31,3,7,sei,,,1300,650,39
140060,71,130,1,,,3,32,1,7,sbi,,,461,199,80
140060,71,130,1,,,3,33,1,7,sbi,,,697,151,99
140060,71,130,1,,,3,34,1,7,sbi,,,893,200,94
140060,51,130,5,135,90,4,35,1,7,slb,,,1073,147,109
140060,121,130,1,273,154,2,36,3,7,sei,,,1733,752,106
140060,121,130,1,249,147,2,37,3,7,sei,,,1620,516,145
140060,71,130,1,,,4,38,1,7,sbi,,,867,133,120
140060,51,130,5,157,80,4,39,1,7,slb,,,790,122,116
140061,71,130,1,177,131,2,1,1,3,gki,,,101,273,210
140061,71,130,1,,,2,2,1,2,gki,,,1079,253,219
140061,104,130,1,195,52,2,3,1,1,tei,,,1717,385,238
140061,71,130,1,203,126,2,4,1,1,gki,,,1095,251,255
140061,71,130,1,170,128,3,5,1,2,gki,,,788,174,234
140061,71,130,1,,,2,6,1,1,gki,,,757,276,255
140061,36,130,5,130,30,4,7,1,1,sbi,,,490,153,272
140061,71,130,1,,,2,8,1,2,gki,,,581,271,296
140061,71,130,1,146,129,4,9,1,2,gki,,,486,125,307
140061,71,130,1,,,2,10,1,2,gki,,,785,263,315
140061,71,130,1,,,1,11,1,2,gki,,,1282,342,295
140061,71,130,1,,,3,12,1,2,gki,,,1255,200,365
140061,71,130,1,,,2,13,1,3,gki,,,1254,290,384
140061,104,130,1,185,88,3,14,1,1,tei,,,810,252,354
140061,71,130,1,,,3,15,1,2,gki,,,694,226,371
140061,71,130,1,,,2,16,1,3,gki,,,402,280,375
140061,71,150,1,,,3,17,1,2,gki,,,204,210,38
140061,71,130,1,132,118,4,18,1,2,gki,,,513,99,26
140061,71,130,1,206,26,2,19,1,1,tei,,,622,362,19
140061,71,130,1,183,141,3,20,1,1,gki,,,1093,283,30
140061,71,130,1,,,2,21,1,2,gki,,,1184,245,66
140061,71,130,1,,,2,22,1,3,gki,,,937,296,57
140061,71,130,1,,,3,23,1,3,gki,,,378,174,65
140061,71,130,1,,,2,24,1,3,gki,,,347,228,94
140061,71,130,1,,,2,25,1,2,gki,,,671,254,111
140061,71,130,1,199,116,2,26,1,2,gki,,,1741,338,98
140061,71,130,1,,,2,27,1,2,gki,,,1225,342,119
140061,104,130,1,194,88,2,28,1,2,tei,,,1014,380,140
140061,104,130,1,215,28,2,29,1,1,tei,,,1760,549,171
140061,71,130,1,,,2,30,1,2,gki,,,1567,310,192
140061,71,130,1,,,2,31,1,2,gki,,,847,221,168
140061,71,130,1,194,143,2,32,1,1,gki,,,766,258,183
140061,71,130,1,,,2,33,1,2,gki,,,614,158,185
140061,71,130,1,219,146,2,34,1,1,gki,,,403,291,180
140061,71,130,1,220,154,2,35,1,1,gki,,,1158,265,202
140062,58,130,1,,,4,1,1,2,gki,,,269,142,352
140062,58,130,1,,,3,2,1,2,gki,,,452,162,340
140062,58,130,1,,,2,3,1,1,gki,,,505,285,353
140062,58,130,1,,,2,4,1,1,gki,,,766,251,331
140062,58,130,1,,,2,5,1,1,gki,,,768,268,339
140062,58,130,1,,,2,6,1,1,gki,,,1208,294,341
140062,58,130,1,,,2,7,1,1,gki,,,1203,285,359
140062,58,130,1,,,3,8,1,2,gki,,,1020,156,369
140062,58,130,1,,,2,9,1,1,gki,,,1062,255,381
140062,58,130,1,,,2,10,1,2,gki,,,521,322,386
140062,58,130,1,252,160,2,11,1,1,gki,,,1146,305,391
140062,58,150,1,,,1,12,1,2,gki,,,1685,342,373
140062,58,130,1,,,1,13,1,1,gki,,,1531,338,20
140062,58,130,1,224,164,3,14,1,1,gki,,,1080,225,35
140062,58,150,1,,,2,15,1,1,gki,,,1037,299,49
140062,58,130,1,,,2,16,1,2,gki,,,1093,298,59
140062,58,150,1,204,170,3,17,1,1,gki,,,748,232,50
140062,58,130,1,,,3,18,1,2,gki,,,441,193,29
140062,58,130,1,,,4,19,1,2,gki,,,147,144,68
140062,58,130,1,,,2,20,1,1,gki,,,392,317,95
140062,58,150,1,,,4,21,1,2,gki,,,540,151,61
140062,58,130,1,,,2,22,1,1,gki,,,689,343,71
140062,58,130,1,,,2,23,1,1,gki,,,719,330,95
140062,58,150,1,,,2,24,1,1,gki,,,988,285,87
140062,58,130,1,,,2,25,1,1,gki,,,1233,271,80
140062,58,130,1,,,2,26,1,1,gki,,,1132,221,92
140062,58,130,1,,,2,27,1,1,gki,,,1069,268,111
140062,58,130,1,,,4,28,1,2,gki,,,1210,135,107
140062,58,130,1,,,2,29,1,2,gki,,,1133,234,130
140062,58,130,1,,,3,30,1,2,gki,,,1172,145,141
140062,58,130,1,,,2,31,1,2,gki,,,744,214,135
140062,58,130,1,,,2,32,1,1,gki,,,581,211,131
140062,58,130,1,,,4,33,1,2,gki,,,332,135,189
140062,58,130,1,,,1,34,1,1,gki,,,634,344,170
140062,58,130,1,,,2,35,1,1,gki,,,817,225,154
140062,58,130,1,,,2,36,1,1,gki,,,1026,259,151
140062,58,150,1,,,3,37,1,2,gki,,,1255,175,147
140062,58,130,1,,,2,38,1,1,gki,,,1108,324,172
140062,58,130,1,,,2,39,1,1,gki,,,869,292,188
140062,58,130,1,,,3,40,1,2,gki,,,960,154,206
140062,58,130,1,,,1,41,1,2,gki,,,1366,319,220
140062,58,130,1,,,3,42,1,2,gki,,,1182,185,231
140062,58,150,1,,,2,43,1,2,gki,,,1598,300,245
140062,58,130,1,,,3,44,1,2,gki,,,1111,221,249
140062,58,150,1,,,4,45,1,2,gki,,,1152,135,262
140062,58,130,1,,,2,46,1,2,gki,,,978,219,254
140062,58,130,1,,,3,47,1,1,gki,,,733,216,246
140062,58,130,1,222,140,2,48,1,1,gki,,,465,282,247
140062,58,130,1,,,2,49,1,2,gki,,,556,217,264
140062,58,130,1,,,2,50,1,1,gki,,,418,252,289
140062,58,130,1,254,199,2,51,1,1,gki,,,405,233,301
140062,58,130,1,,,4,52,1,2,gki,,,597,158,289
140062,58,150,1,,,3,53,1,2,gki,,,882,167,283
140062,58,130,1,,,2,54,1,1,gki,,,1249,297,316
140062,58,130,1,267,150,1,55,1,1,gki,,,1625,377,321
140062,58,130,1,169,142,4,56,1,2,gki,,,1053,135,308
140062,58,130,1,273,195,2,57,1,1,gki,,,948,285,298
140062,58,130,1,207,180,3,59,1,3,gki,,,612,174,306
140063,99,130,1,,,2,1,1,1,gki,,,229,345,251
140063,99,130,1,260,176,2,2,1,1,gki,,,694,493,236
140063,99,130,1,,,3,3,1,2,gki,,,1238,271,225
140063,99,130,1,248,182,2,4,1,1,gki,,,1644,303,225
140063,99,130,1,270,200,2,5,1,1,gki,,,1553,404,309
140063,99,130,1,,,2,6,1,1,gki,,,1579,360,30
140063,99,130,1,,,2,7,1,1,gki,,,1189,442,42
140063,99,130,1,245,200,3,8,1,1,gki,,,1370,358,81
140063,61,130,5,129,21,4,9,1,1,rbu,,,1091,221,98
140063,99,130,1,248,182,2,10,1,1,gki,,,1202,428,108
140063,41,150,5,152,20,4,11,1,1,rbu,,,1061,165,121
140063,99,130,1,,,3,12,1,1,gki,,,949,342,77
140063,99,130,1,229,183,3,13,1,1,gki,,,572,256,87
140063,99,130,1,246,200,3,14,1,1,gki,,,600,315,138
140063,99,130,1,220,189,3,15,1,1,gki,,,759,292,133
140063,99,130,1,240,194,3,16,1,1,gki,,,877,328,150
140063,99,150,1,,,2,17,1,1,gki,,,1280,338,131
140063,99,130,1,,,3,18,1,1,gki,,,1493,343,173
140063,99,130,1,278,194,2,19,1,1,gki,,,1638,402,203
140063,99,130,1,264,198,2,20,1,1,gki,,,752,408,186
140064,34,130,2,148,115,2,1,1,2,gki,,,70,198,186
140064,34,130,2,133,109,2,2,1,2,gki,,,257,128,189
140064,34,130,2,,,3,3,1,2,gki,,,308,79,181
140064,34,150,2,176,131,2,4,1,1,gki,,,361,172,184
140064,34,130,2,127,106,2,5,1,2,gki,,,456,86,184
140064,34,130,2,,,3,6,1,2,gki,,,553,84,184
140064,34,130,2,,,2,7,1,2,gki,,,637,151,178
140064,34,130,2,,,2,8,1,1,gki,,,699,193,178
140064,34,130,2,,,2,9,1,2,gki,,,912,170,183
140064,34,150,2,,,2,10,1,1,gki,,,771,183,196
140064,34,130,2,,,2,11,1,2,gki,,,632,123,201
140064,34,130,2,,,2,12,1,2,gki,,,445,94,215
140064,34,130,2,167,134,2,13,1,1,gki,,,290,150,243
140064,34,150,2,178,129,2,14,1,1,gki,,,450,174,259
140064,34,130,2,,,2,15,1,1,gki,,,626,175,226
140064,34,130,2,,,2,16,1,1,gki,,,723,196,217
140064,34,130,2,,,2,17,1,2,gki,,,883,115,208
140064,34,130,2,,,2,18,1,2,gki,,,955,114,205
140064,34,130,2,,,2,19,1,1,gki,,,1154,142,199
140064,34,130,2,,,2,20,1,2,gki,,,1001,126,215
140064,34,130,2,,,2,21,1,2,gki,,,958,119,219
140064,34,150,2,,,2,22,1,2,gki,,,826,146,228
140064,34,130,2,172,128,2,23,1,1,gki,,,744,170,233
140064,34,130,2,,,2,24,1,1,gki,,,654,145,244
140064,34,150,2,,,2,25,1,2,gki,,,607,99,254
140064,34,130,2,190,126,2,26,1,1,gki,,,795,207,265
140064,34,130,2,,,2,27,1,2,gki,,,840,130,254
140064,34,150,2,,,2,28,1,2,gki,,,870,103,243
140064,34,160,2,,,2,29,1,1,gki,,,1201,155,224
140064,34,130,2,,,2,30,1,2,gki,,,1250,190,232
140064,34,130,2,,,2,31,1,2,gki,,,952,124,267
140064,34,130,2,,,2,32,1,1,gki,,,945,197,272
140064,34,130,2,,,2,33,1,2,gki,,,1120,126,263
140064,34,130,2,,,2,34,1,2,gki,,,1147,106,261
140064,34,130,2,,,2,35,1,1,gki,,,1197,182,253
140064,34,130,2,,,2,36,1,2,gki,,,1232,119,276
140064,34,130,2,189,126,2,37,1,1,gki,,,1254,232,285
140064,34,130,2,,,2,38,1,1,gki,,,1170,128,301
140064,34,150,2,,,2,39,1,2,gki,,,1256,155,311
140064,34,130,2,,,2,40,1,2,gki,,,920,120,281
140064,34,130,2,,,2,41,1,1,gki,,,1006,135,300
140064,34,130,2,,,2,42,1,2,gki,,,1043,123,304
140064,34,130,2,,,2,43,1,1,gki,,,1143,192,333
140064,34,130,2,,,2,44,1,1,gki,,,948,165,319
140064,34,150,2,,,2,45,1,1,gki,,,836,172,311
140064,34,130,2,170,158,2,46,1,1,gki,,,783,124,288
140064,34,130,2,,,2,47,1,2,gki,,,769,185,275
140064,34,120,2,,,2,48,1,1,gki,,,649,195,302
140064,34,150,2,,,2,49,1,1,gki,,,1153,215,347
140064,34,150,2,,,2,50,1,1,gki,,,1222,183,358
140064,34,130,2,195,130,1,51,1,1,gki,,,912,230,348
140064,34,130,2,,,2,52,1,1,gki,,,795,131,344
140064,34,130,2,,,2,53,1,2,gki,,,540,98,323
140064,34,130,2,,,2,54,1,1,gki,,,516,175,316
140064,34,130,2,,,3,55,1,2,gki,,,479,74,308
140064,34,150,2,171,129,3,56,1,1,gki,,,452,117,295
140064,34,130,2,163,126,2,57,1,1,gki,,,289,123,318
140064,34,130,2,,,2,58,1,2,gki,,,355,111,332
140064,34,130,2,199,128,2,59,1,1,gki,,,425,242,342
140064,34,130,2,,,4,60,1,2,gki,,,487,70,348
140064,34,130,2,,,3,61,1,2,gki,,,552,83,351
140064,34,130,2,,,2,62,1,3,gki,,,894,110,366
140064,34,130,2,,,2,63,1,1,gki,,,1056,156,368
140064,34,130,2,,,2,64,1,1,gki,,,1181,222,378
140064,34,130,2,,,2,65,1,1,gki,,,951,215,377
140064,34,130,2,,,2,66,1,2,gki,,,822,112,377
140064,34,130,2,,,3,67,1,2,gki,,,515,87,378
140064,34,130,2,,,2,68,1,2,gki,,,462,96,377
140064,34,130,2,,,2,69,1,1,gki,,,361,158,376
140064,34,130,2,171,121,2,70,1,1,gki,,,125,150,362
140064,34,130,2,,,2,71,1,1,gki,,,330,187,4
140064,34,130,2,,,2,72,1,2,gki,,,408,104,400
140064,34,130,2,,,2,73,1,2,gki,,,438,159,154
140064,34,130,2,,,3,74,1,2,gki,,,538,98,159
140064,34,130,2,,,2,75,1,1,gki,,,926,217,170
140064,34,150,2,,,2,76,1,2,gki,,,1230,163,172
140064,34,130,2,,,2,77,1,1,gki,,,1122,182,159
140064,34,130,2,,,2,78,1,2,gki,,,1061,103,157
140064,34,130,2,,,2,79,1,2,gki,,,808,113,149
140064,34,130,2,,,2,80,1,1,gki,,,729,168,145
140064,34,130,2,,,2,81,1,1,gki,,,592,194,139
140064,34,130,2,,,2,82,1,1,gki,,,411,167,121
140064,34,130,2,,,2,83,1,2,gki,,,355,110,105
140064,34,130,2,,,3,84,1,2,gki,,,315,98,58
140064,34,130,2,177,118,2,85,1,1,gki,,,361,126,37
140064,34,130,2,,,2,86,1,1,gki,,,497,197,18
140064,34,130,2,,,2,87,1,1,gki,,,543,201,15
140064,34,130,2,,,2,88,1,1,gki,,,714,187,5
140064,34,130,2,,,2,89,1,1,gki,,,873,217,4
140064,34,130,2,,,2,90,1,1,gki,,,994,201,399
140064,34,130,2,,,2,91,1,2,gki,,,1222,119,5
140064,34,130,2,194,121,2,92,1,1,gki,,,674,201,38
140064,34,150,2,,,2,93,1,1,gki,,,585,150,47
140064,34,130,2,181,112,2,94,1,1,gki,,,550,138,66
140064,34,130,2,,,2,95,1,1,gki,,,505,202,84
140064,34,130,2,,,2,96,1,1,gki,,,572,190,101
140064,34,130,2,,,2,97,1,2,gki,,,583,200,109
140064,34,130,2,,,2,98,1,2,gki,,,592,104,110
140064,34,130,2,,,2,99,1,1,gki,,,656,122,123
140064,34,130,2,,,2,100,1,3,gki,,,737,134,127
140064,34,130,2,,,2,101,1,2,gki,,,940,110,141
140064,34,130,2,,,2,102,1,1,gki,,,1163,170,149
140064,34,130,2,,,3,103,1,1,gki,,,952,137,126
140064,34,130,2,,,3,104,1,2,gki,,,815,103,114
140064,34,130,2,,,2,105,1,2,gki,,,721,106,91
140064,34,150,2,,,2,106,1,1,gki,,,702,143,70
140064,34,130,2,,,2,107,1,1,gki,,,736,143,62
140064,34,130,2,,,2,108,1,1,gki,,,897,143,36
140064,34,130,2,,,2,109,1,2,gki,,,946,122,36
140064,34,130,2,206,128,1,110,1,1,gki,,,1024,253,26
140064,34,130,2,,,2,111,1,2,gki,,,1202,149,31
140064,34,130,2,,,2,112,1,2,gki,,,1088,147,40
140064,34,130,2,186,134,2,113,1,1,gki,,,1024,220,45
140064,34,130,2,,,2,114,1,2,gki,,,933,100,67
140064,34,150,2,,,2,115,1,2,gki,,,911,130,71
140064,34,130,2,,,2,116,1,2,gki,,,909,111,82
140064,34,130,2,,,2,117,1,2,gki,,,890,134,84
140064,34,130,2,,,2,118,1,1,gki,,,893,176,98
140064,34,150,2,186,132,2,119,1,1,gki,,,951,200,109
140064,34,130,2,,,2,120,1,1,gki,,,1106,190,121
140064,34,150,2,,,2,121,1,1,gki,,,1166,195,122
140064,34,130,2,182,140,2,122,1,1,gki,,,1105,157,94
140064,34,130,2,,,2,123,1,1,gki,,,1070,198,87
140064,34,130,2,,,2,124,1,2,gki,,,1221,139,48
140064,34,130,2,,,2,125,1,1,gki,,,1255,237,74
140064,34,130,2,,,2,126,1,1,gki,,,1241,114,82
140065,41,160,1,92,72,3,1,1,7,sbi,,,281,74,379
140065,41,130,1,,,2,2,1,7,sbi,,,676,114,387
140065,41,130,1,138,83,2,3,1,7,sbi,,,896,155,390
140065,41,130,1,114,79,2,4,1,7,sbi,,,811,110,21
140065,41,130,1,128,86,2,5,1,7,sbi,,,526,170,399
140065,41,130,1,68,22,4,6,1,7,gki,,,455,104,2
140065,41,130,1,,,3,7,1,7,sbi,,,505,80,21
140065,41,130,1,,,2,8,1,7,sbi,,,431,87,16
140065,41,130,1,,,2,9,1,7,sbi,,,384,94,15
140065,41,130,1,117,69,2,10,1,7,sbi,,,168,136,4
140065,41,130,1,104,62,3,11,1,7,gki,,,830,126,50
140065,41,130,1,,,2,12,1,7,sbi,,,818,124,63
140065,41,130,1,,,2,13,1,7,sbi,,,1129,132,94
140065,41,130,1,,,2,14,1,7,sbi,,,917,100,87
140065,41,130,1,,,2,15,1,7,sbi,,,821,130,97
140065,41,130,1,,,2,16,1,7,sbi,,,630,103,85
140065,41,130,1,,,2,17,1,7,sbi,,,468,89,91
140065,41,130,1,,,2,18,1,7,sbi,,,1004,112,123
140065,41,130,1,,,2,19,1,7,sbi,,,1219,130,129
140065,41,130,1,,,2,20,1,7,sbi,,,1007,126,148
140065,41,130,1,,,2,21,1,7,sbi,,,715,119,150
140065,41,130,1,,,3,22,1,7,sbi,,,546,75,148
140065,41,130,1,,,3,23,1,7,sbi,,,398,79,129
140065,41,130,1,,,3,24,1,7,sbi,,,310,101,136
140065,41,130,1,,,2,25,1,7,sbi,,,214,110,144
140065,41,130,1,,,3,26,1,7,sbi,,,482,86,160
140065,41,130,1,,,2,27,1,7,sbi,,,929,124,168
